row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike,target_count,spike_eligible
28-0-2025-09,Chikkaballapura,All,2025-09,28,0,24308,9,15,16,11,10,14.0,11.833,12.667,15,1.0,3.184,3.682,1.1053,1.1842,1214,1197.0,1214,1197.0,1.0,14.0,1.1842,0.6667,6.83,1.468,69.8,22.9,0.349,30,0,6,1
28-0-2025-10,Chikkaballapura,All,2025-10,28,0,24309,10,6,15,16,14,12.333,10.667,12.333,6,1.0,3.771,4.069,1.0,0.4865,1104,1169.33,1104,1169.33,1.0,12.33,0.4865,0.5,6.5,1.468,69.8,22.9,0.349,31,1,20,1
28-0-2025-11,Chikkaballapura,All,2025-11,28,0,24310,11,20,6,15,20,13.667,12.5,12.833,20,1.0,4.992,4.58,1.0649,1.5584,1707,1341.67,1707,1341.67,1.0,13.67,1.5584,0.45,7.0,1.468,69.8,22.9,0.349,30,0,19,1
28-0-2025-12,Chikkaballapura,All,2025-12,28,0,24311,12,19,20,6,17,15.0,14.5,12.75,19,1.0,4.787,4.456,1.1765,1.4902,1697,1502.67,1697,1502.67,1.0,15.0,1.4902,0.5263,8.0,1.468,69.8,22.9,0.349,31,0,16,1
28-0-2026-01,Chikkaballapura,All,2026-01,28,0,24312,1,16,19,20,9,18.333,15.333,12.667,16,1.0,4.534,4.384,1.4474,1.2632,1284,1562.67,1284,1562.67,1.0,18.33,1.2632,0.5,8.5,1.468,69.8,22.9,0.349,31,1,27,1
28-0-2026-02,Chikkaballapura,All,2026-02,28,0,24313,2,27,16,19,11,20.667,17.167,14.167,27,1.0,6.309,5.742,1.4588,1.9059,2265,1748.67,2265,1748.67,1.0,20.67,1.9059,0.5556,9.17,1.468,69.8,22.9,0.349,28,0,18,1
28-0-2026-03,Chikkaballapura,All,2026-03,28,0,24314,3,18,27,16,13,20.333,17.667,14.75,18,1.0,6.236,5.746,1.3785,1.2203,2094,1881.0,2094,1881.0,1.0,20.33,1.2203,0.5556,9.17,1.468,69.8,22.9,0.349,31,0,24,1
28-0-2026-04,Chikkaballapura,All,2026-04,28,0,24315,4,24,18,27,9,23.0,20.667,15.667,24,1.0,3.727,6.249,1.4681,1.5319,2455,2271.33,2455,2271.33,1.0,23.0,1.5319,0.625,11.17,1.468,69.8,22.9,0.349,30,0,14,1
28-0-2026-05,Chikkaballapura,All,2026-05,28,0,24316,5,14,24,18,7,18.667,19.667,16.083,14,1.0,4.497,5.951,1.1606,0.8705,2324,2291.0,2324,2291.0,1.0,18.67,0.8705,0.5,10.83,1.468,69.8,22.9,0.349,31,0,23,1
28-0-2026-06,Chikkaballapura,All,2026-06,28,0,24317,6,23,14,24,11,20.333,20.333,17.417,23,1.0,4.643,5.545,1.1675,1.3206,2456,2411.67,2456,2411.67,1.0,20.33,1.3206,0.4348,10.83,1.468,69.8,22.9,0.349,30,0,24,1
29-0-2024-02,Ramanagara,All,2024-02,29,0,24289,2,12,19,7,7,12.667,14.0,13.333,12,1.0,5.033,5.137,0.95,0.9,1240,1432.33,1240,1432.33,1.0,12.67,0.9,0.4167,7.17,1.267,69.2,25.1,0.354,28,1,23,1
29-0-2024-03,Ramanagara,All,2024-03,29,0,24290,3,23,12,19,21,18.0,15.667,14.667,23,1.0,5.991,5.39,1.2273,1.5682,1148,1225.0,1148,1225.0,1.0,18.0,1.5682,0.4783,7.0,1.267,69.2,25.1,0.354,31,0,12,1
29-0-2024-04,Ramanagara,All,2024-04,29,0,24291,4,12,23,12,18,15.667,15.833,13.917,12,1.0,5.871,5.074,1.1257,0.8623,1171,1186.33,1171,1186.33,1.0,15.67,0.8623,0.5,7.0,1.267,69.2,25.1,0.354,30,0,9,1
29-0-2024-05,Ramanagara,All,2024-05,29,0,24292,5,9,12,23,10,14.667,13.667,13.167,9,1.0,5.588,5.08,1.1139,0.6835,1175,1164.67,1175,1164.67,1.0,14.67,0.6835,0.3333,6.0,1.267,69.2,25.1,0.354,31,0,16,1
29-0-2024-06,Ramanagara,All,2024-06,29,0,24293,6,16,9,12,12,12.333,15.167,13.667,16,1.0,4.74,5.039,0.9024,1.1707,1270,1205.33,1270,1205.33,1.0,12.33,1.1707,0.6875,7.5,1.267,69.2,25.1,0.354,30,0,12,1
29-0-2024-07,Ramanagara,All,2024-07,29,0,24294,7,12,16,9,8,12.333,14.0,13.667,12,1.0,4.509,5.039,0.9024,0.878,1177,1207.33,1177,1207.33,1.0,12.33,0.878,0.5,7.0,1.267,69.2,25.1,0.354,31,0,12,1
29-0-2024-08,Ramanagara,All,2024-08,29,0,24295,8,12,12,16,13,13.333,14.0,14.0,12,1.0,4.509,4.778,0.9524,0.8571,1103,1183.33,1103,1183.33,1.0,13.33,0.8571,0.6667,7.5,1.267,69.2,25.1,0.354,31,0,13,1
29-0-2024-09,Ramanagara,All,2024-09,29,0,24296,9,13,12,12,11,12.333,12.333,14.0,13,1.0,2.055,4.778,0.881,0.9286,1214,1164.67,1214,1164.67,1.0,12.33,0.9286,0.5385,6.83,1.267,69.2,25.1,0.354,30,0,11,1
29-0-2024-10,Ramanagara,All,2024-10,29,0,24297,10,11,13,12,22,12.0,12.167,14.0,11,1.0,2.115,4.778,0.8571,0.7857,1190,1169.0,1190,1169.0,1.0,12.0,0.7857,0.6364,7.0,1.267,69.2,25.1,0.354,31,0,15,1
29-0-2024-11,Ramanagara,All,2024-11,29,0,24298,11,15,11,13,7,13.0,13.167,13.417,15,1.0,1.772,4.152,0.9689,1.118,1701,1368.33,1701,1368.33,1.0,13.0,1.118,0.5333,7.83,1.267,69.2,25.1,0.354,30,1,19,1
29-0-2024-12,Ramanagara,All,2024-12,29,0,24299,12,19,15,11,19,15.0,13.667,14.417,19,1.0,2.687,3.926,1.0405,1.3179,1744,1545.0,1744,1545.0,1.0,15.0,1.3179,0.5263,7.67,1.267,69.2,25.1,0.354,31,0,12,1
29-0-2025-01,Ramanagara,All,2025-01,29,0,24300,1,12,19,15,12,15.333,13.667,13.833,12,1.0,2.687,3.716,1.1084,0.8675,1290,1578.33,1290,1578.33,1.0,15.33,0.8675,0.75,8.17,1.267,69.2,25.1,0.354,31,0,16,1
29-0-2025-02,Ramanagara,All,2025-02,29,0,24301,2,16,12,19,23,15.667,14.333,14.167,16,1.0,2.687,3.716,1.1059,1.1294,1210,1414.67,1210,1414.67,1.0,15.67,1.1294,0.75,8.83,1.267,69.2,25.1,0.354,28,0,9,1
29-0-2025-03,Ramanagara,All,2025-03,29,0,24302,3,9,16,12,12,12.333,13.667,13.0,9,1.0,3.35,2.858,0.9487,0.6923,1077,1192.33,1077,1192.33,1.0,12.33,0.6923,0.7778,8.83,1.267,69.2,25.1,0.354,31,0,13,1
29-0-2025-04,Ramanagara,All,2025-04,29,0,24303,4,13,9,16,9,12.667,14.0,13.083,13,1.0,3.162,2.842,0.9682,0.9936,1168,1151.67,1168,1151.67,1.0,12.67,0.9936,0.6154,9.0,1.267,69.2,25.1,0.354,30,0,9,1
29-0-2025-05,Ramanagara,All,2025-05,29,0,24304,5,9,13,9,16,10.333,13.0,13.083,9,1.0,3.606,2.842,0.7898,0.6879,1168,1137.67,1168,1137.67,1.0,10.33,0.6879,0.5556,8.5,1.267,69.2,25.1,0.354,31,0,14,1
29-0-2025-06,Ramanagara,All,2025-06,29,0,24305,6,14,9,13,12,12.0,12.167,12.917,14,1.0,2.544,2.722,0.929,1.0839,1190,1175.33,1190,1175.33,1.0,12.0,1.0839,0.6429,8.33,1.267,69.2,25.1,0.354,30,0,16,1
29-0-2025-07,Ramanagara,All,2025-07,29,0,24306,7,16,14,9,12,13.0,12.833,13.25,16,1.0,2.911,2.832,0.9811,1.2075,1187,1181.67,1187,1181.67,1.0,13.0,1.2075,0.5,8.17,1.267,69.2,25.1,0.354,31,0,8,1
29-0-2025-08,Ramanagara,All,2025-08,29,0,24307,8,8,16,14,13,12.667,11.5,12.917,8,1.0,2.986,3.174,0.9806,0.6194,1190,1189.0,1190,1189.0,1.0,12.67,0.6194,0.625,7.0,1.267,69.2,25.1,0.354,31,0,13,1
29-0-2025-09,Ramanagara,All,2025-09,29,0,24308,9,13,8,16,11,12.333,12.167,12.917,13,1.0,2.794,3.174,0.9548,1.0065,1214,1197.0,1214,1197.0,1.0,12.33,1.0065,0.7692,7.5,1.267,69.2,25.1,0.354,30,1,19,1
29-0-2025-10,Ramanagara,All,2025-10,29,0,24309,10,19,13,8,15,13.333,13.167,13.583,19,1.0,3.804,3.523,0.9816,1.3988,1104,1169.33,1104,1169.33,1.0,13.33,1.3988,0.5263,7.83,1.267,69.2,25.1,0.354,31,0,18,1
29-0-2025-11,Ramanagara,All,2025-11,29,0,24310,11,18,19,13,19,16.667,14.667,13.833,18,1.0,3.636,3.716,1.2048,1.3012,1707,1341.67,1707,1341.67,1.0,16.67,1.3012,0.5,8.5,1.267,69.2,25.1,0.354,30,0,17,1
29-0-2025-12,Ramanagara,All,2025-12,29,0,24311,12,17,18,19,12,18.0,15.167,13.667,17,1.0,3.716,3.52,1.3171,1.2439,1697,1502.67,1697,1502.67,1.0,18.0,1.2439,0.4118,8.17,1.267,69.2,25.1,0.354,31,0,8,1
29-0-2026-01,Ramanagara,All,2026-01,29,0,24312,1,8,17,18,16,14.333,13.833,13.333,8,1.0,4.525,3.837,1.075,0.6,1284,1562.67,1284,1562.67,1.0,14.33,0.6,0.375,7.33,1.267,69.2,25.1,0.354,31,1,25,1
29-0-2026-02,Ramanagara,All,2026-02,29,0,24313,2,25,8,17,9,16.667,16.667,14.083,25,1.0,5.249,4.991,1.1834,1.7751,2265,1748.67,2265,1748.67,1.0,16.67,1.7751,0.76,9.67,1.267,69.2,25.1,0.354,28,0,19,1
29-0-2026-03,Ramanagara,All,2026-03,29,0,24314,3,19,25,8,13,17.333,17.667,14.917,19,1.0,5.022,4.907,1.162,1.2737,2094,1881.0,2094,1881.0,1.0,17.33,1.2737,0.6842,10.17,1.267,69.2,25.1,0.354,31,1,35,1
29-0-2026-04,Ramanagara,All,2026-04,29,0,24315,4,35,19,25,9,26.333,20.333,16.75,35,1.0,8.239,7.35,1.5721,2.0896,2455,2271.33,2455,2271.33,1.0,26.33,2.0896,0.4857,11.33,1.267,69.2,25.1,0.354,30,0,22,1
29-0-2026-05,Ramanagara,All,2026-05,29,0,24316,5,22,35,19,14,25.333,21.0,17.833,22,1.0,8.185,7.081,1.4206,1.2336,2324,2291.0,2324,2291.0,1.0,25.33,1.2336,0.6364,12.17,1.267,69.2,25.1,0.354,31,0,32,1
29-0-2026-06,Ramanagara,All,2026-06,29,0,24317,6,32,22,35,16,29.667,23.5,19.333,32,1.0,8.846,7.962,1.5345,1.6552,2456,2411.67,2456,2411.67,1.0,29.67,1.6552,0.5938,14.17,1.267,69.2,25.1,0.354,30,0,33,1
3-0-2024-02,Mysuru,All,2024-02,3,0,24289,2,74,82,127,73,94.333,88.833,77.833,74,1.0,24.989,22.011,1.212,0.9507,1240,1432.33,1240,1432.33,1.0,94.33,0.9507,0.6486,50.17,3.511,72.8,41.5,0.512,28,0,65,1
3-0-2024-03,Mysuru,All,2024-03,3,0,24290,3,65,74,82,82,73.667,89.333,77.167,65,1.0,24.472,22.267,0.9546,0.8423,1148,1225.0,1148,1225.0,1.0,73.67,0.8423,0.4923,49.0,3.511,72.8,41.5,0.512,31,0,64,1
3-0-2024-04,Mysuru,All,2024-04,3,0,24291,4,64,65,74,54,67.667,88.5,75.667,64,1.0,25.224,22.496,0.8943,0.8458,1171,1186.33,1171,1186.33,1.0,67.67,0.8458,0.6406,50.33,3.511,72.8,41.5,0.512,30,0,79,1
3-0-2024-05,Mysuru,All,2024-05,3,0,24292,5,79,64,65,61,69.333,81.833,77.75,79,1.0,21.256,21.53,0.8917,1.0161,1175,1164.67,1175,1164.67,1.0,69.33,1.0161,0.5949,46.17,3.511,72.8,41.5,0.512,31,0,81,1
3-0-2024-06,Mysuru,All,2024-06,3,0,24293,6,81,79,64,57,74.667,74.167,79.417,81,1.0,7.29,20.934,0.9402,1.0199,1270,1205.33,1270,1205.33,1.0,74.67,1.0199,0.5679,41.83,3.511,72.8,41.5,0.512,30,0,73,1
3-0-2024-07,Mysuru,All,2024-07,3,0,24294,7,73,81,79,74,77.667,72.667,80.75,73,1.0,6.394,19.95,0.9618,0.904,1177,1207.33,1177,1207.33,1.0,77.67,0.904,0.5205,42.0,3.511,72.8,41.5,0.512,31,0,65,1
3-0-2024-08,Mysuru,All,2024-08,3,0,24295,8,65,73,81,62,73.0,71.167,80.0,65,1.0,6.938,20.355,0.9125,0.8125,1103,1183.33,1103,1183.33,1.0,73.0,0.8125,0.5846,40.33,3.511,72.8,41.5,0.512,31,0,73,1
3-0-2024-09,Mysuru,All,2024-09,3,0,24296,9,73,65,73,69,70.333,72.5,80.917,73,1.0,6.371,19.763,0.8692,0.9022,1214,1164.67,1214,1164.67,1.0,70.33,0.9022,0.5205,41.33,3.511,72.8,41.5,0.512,30,0,73,1
3-0-2024-10,Mysuru,All,2024-10,3,0,24297,10,73,73,65,119,70.333,74.0,81.25,73,1.0,5.132,19.592,0.8656,0.8985,1190,1169.0,1190,1169.0,1.0,70.33,0.8985,0.5479,41.17,3.511,72.8,41.5,0.512,31,1,106,1
3-0-2024-11,Mysuru,All,2024-11,3,0,24298,11,106,73,73,127,84.0,78.5,80.167,106,1.0,13.137,17.747,1.0478,1.3222,1701,1368.33,1701,1368.33,1.0,84.0,1.3222,0.4623,41.5,3.511,72.8,41.5,0.512,30,1,119,1
3-0-2024-12,Mysuru,All,2024-12,3,0,24299,12,119,106,73,82,99.333,84.833,79.5,119,1.0,20.12,16.044,1.2495,1.4969,1744,1545.0,1744,1545.0,1.0,99.33,1.4969,0.4622,43.0,3.511,72.8,41.5,0.512,31,0,84,1
3-0-2025-01,Mysuru,All,2025-01,3,0,24300,1,84,119,106,74,103.0,86.667,79.667,84,1.0,19.448,16.08,1.2929,1.0544,1290,1578.33,1290,1578.33,1.0,103.0,1.0544,0.5357,44.17,3.511,72.8,41.5,0.512,31,0,59,1
3-0-2025-02,Mysuru,All,2025-02,3,0,24301,2,59,84,119,65,87.333,85.667,78.417,59,1.0,20.653,17.027,1.1137,0.7524,1210,1414.67,1210,1414.67,1.0,87.33,0.7524,0.5085,42.83,3.511,72.8,41.5,0.512,28,0,58,1
3-0-2025-03,Mysuru,All,2025-03,3,0,24302,3,58,59,84,64,67.0,83.167,77.833,58,1.0,22.828,17.587,0.8608,0.7452,1077,1192.33,1077,1192.33,1.0,67.0,0.7452,0.569,42.0,3.511,72.8,41.5,0.512,31,0,87,1
3-0-2025-04,Mysuru,All,2025-04,3,0,24303,4,87,58,59,79,68.0,85.5,79.75,87,1.0,22.381,17.225,0.8527,1.0909,1168,1151.67,1168,1151.67,1.0,68.0,1.0909,0.5172,42.83,3.511,72.8,41.5,0.512,30,0,76,1
3-0-2025-05,Mysuru,All,2025-05,3,0,24304,5,76,87,58,81,73.667,80.5,79.5,76,1.0,20.516,17.255,0.9266,0.956,1168,1137.67,1168,1137.67,1.0,73.67,0.956,0.5526,41.67,3.511,72.8,41.5,0.512,31,0,70,1
3-0-2025-06,Mysuru,All,2025-06,3,0,24305,6,70,76,87,73,77.667,72.333,78.583,70,1.0,11.205,17.443,0.9883,0.8908,1190,1175.33,1190,1175.33,1.0,77.67,0.8908,0.5429,38.83,3.511,72.8,41.5,0.512,30,0,66,1
3-0-2025-07,Mysuru,All,2025-07,3,0,24306,7,66,70,76,65,70.667,69.333,78.0,66,1.0,10.028,17.734,0.906,0.8462,1187,1181.67,1187,1181.67,1.0,70.67,0.8462,0.5758,37.67,3.511,72.8,41.5,0.512,31,0,67,1
3-0-2025-08,Mysuru,All,2025-08,3,0,24307,8,67,66,70,73,67.667,70.667,78.167,67,1.0,9.049,17.62,0.8657,0.8571,1190,1189.0,1190,1189.0,1.0,67.67,0.8571,0.4776,38.0,3.511,72.8,41.5,0.512,31,0,65,1
3-0-2025-09,Mysuru,All,2025-09,3,0,24308,9,65,67,66,73,66.0,71.833,77.5,65,1.0,7.69,17.951,0.8516,0.8387,1214,1197.0,1214,1197.0,1.0,66.0,0.8387,0.4462,37.33,3.511,72.8,41.5,0.512,30,0,65,1
3-0-2025-10,Mysuru,All,2025-10,3,0,24309,10,65,65,67,106,65.667,68.167,76.833,65,1.0,3.891,18.252,0.8547,0.846,1104,1169.33,1104,1169.33,1.0,65.67,0.846,0.5846,36.17,3.511,72.8,41.5,0.512,31,1,110,1
3-0-2025-11,Mysuru,All,2025-11,3,0,24310,11,110,65,65,119,80.0,73.833,77.167,110,1.0,16.263,18.81,1.0367,1.4255,1707,1341.67,1707,1341.67,1.0,80.0,1.4255,0.5,38.33,3.511,72.8,41.5,0.512,30,0,109,1
3-0-2025-12,Mysuru,All,2025-12,3,0,24311,12,109,110,65,84,94.667,80.333,76.333,109,1.0,20.637,17.08,1.2402,1.4279,1697,1502.67,1697,1502.67,1.0,94.67,1.4279,0.578,42.5,3.511,72.8,41.5,0.512,31,0,84,1
3-0-2026-01,Mysuru,All,2026-01,3,0,24312,1,84,109,110,59,101.0,83.333,76.333,84,1.0,19.619,17.08,1.3231,1.1004,1284,1562.67,1284,1562.67,1.0,101.0,1.1004,0.5952,44.5,3.511,72.8,41.5,0.512,31,0,141,1
3-0-2026-02,Mysuru,All,2026-02,3,0,24313,2,141,84,109,58,111.333,95.667,83.167,141,1.0,27.25,23.843,1.3387,1.6954,2265,1748.67,2265,1748.67,1.0,111.33,1.6954,0.539,51.83,3.511,72.8,41.5,0.512,28,0,115,1
3-0-2026-03,Mysuru,All,2026-03,3,0,24314,3,115,141,84,87,113.333,104.0,87.917,115,1.0,24.055,24.033,1.2891,1.3081,2094,1881.0,2094,1881.0,1.0,113.33,1.3081,0.5826,58.17,3.511,72.8,41.5,0.512,31,1,159,1
3-0-2026-04,Mysuru,All,2026-04,3,0,24315,4,159,115,141,76,138.333,119.667,93.917,159,1.0,24.164,31.025,1.4729,1.693,2455,2271.33,2455,2271.33,1.0,138.33,1.693,0.522,65.67,3.511,72.8,41.5,0.512,30,0,152,1
3-0-2026-05,Mysuru,All,2026-05,3,0,24316,5,152,159,115,70,142.0,126.667,100.25,152,1.0,26.335,34.305,1.4165,1.5162,2324,2291.0,2324,2291.0,1.0,142.0,1.5162,0.5395,70.17,3.511,72.8,41.5,0.512,31,0,141,1
3-0-2026-06,Mysuru,All,2026-06,3,0,24317,6,141,152,159,66,150.667,132.0,106.167,141,1.0,25.443,34.698,1.4192,1.3281,2456,2411.67,2456,2411.67,1.0,150.67,1.3281,0.617,74.17,3.511,72.8,41.5,0.512,30,0,125,1
30-0-2024-02,Uttara Kannada,All,2024-02,30,0,24289,2,15,15,17,9,15.667,15.833,14.25,15,1.0,2.734,3.443,1.0994,1.0526,1240,1432.33,1240,1432.33,1.0,15.67,1.0526,0.4667,8.0,1.681,84.1,30.0,0.163,28,0,11,1
30-0-2024-03,Uttara Kannada,All,2024-03,30,0,24290,3,11,15,15,13,13.667,15.833,14.417,11,1.0,2.734,3.226,0.948,0.763,1148,1225.0,1148,1225.0,1.0,13.67,0.763,0.4545,7.5,1.681,84.1,30.0,0.163,31,0,9,1
30-0-2024-04,Uttara Kannada,All,2024-04,30,0,24291,4,9,11,15,13,11.667,14.5,14.083,9,1.0,3.64,3.546,0.8284,0.6391,1171,1186.33,1171,1186.33,1.0,11.67,0.6391,0.6667,7.0,1.681,84.1,30.0,0.163,30,0,14,1
30-0-2024-05,Uttara Kannada,All,2024-05,30,0,24292,5,14,9,11,19,11.333,13.5,14.167,14,1.0,2.693,3.532,0.8,0.9882,1175,1164.67,1175,1164.67,1.0,11.33,0.9882,0.6429,7.17,1.681,84.1,30.0,0.163,31,0,6,1
30-0-2024-06,Uttara Kannada,All,2024-06,30,0,24293,6,6,14,9,9,9.667,11.667,13.083,6,1.0,3.35,3.861,0.7389,0.4586,1270,1205.33,1270,1205.33,1.0,9.67,0.4586,0.6667,6.17,1.681,84.1,30.0,0.163,30,1,14,1
30-0-2024-07,Uttara Kannada,All,2024-07,30,0,24294,7,14,6,14,13,11.333,11.5,13.5,14,1.0,3.202,3.663,0.8395,1.037,1177,1207.33,1177,1207.33,1.0,11.33,1.037,0.5714,6.5,1.681,84.1,30.0,0.163,31,0,14,1
30-0-2024-08,Uttara Kannada,All,2024-08,30,0,24295,8,14,14,6,11,11.333,11.333,13.583,14,1.0,3.037,3.662,0.8344,1.0307,1103,1183.33,1103,1183.33,1.0,11.33,1.0307,0.5714,6.67,1.681,84.1,30.0,0.163,31,0,8,1
30-0-2024-09,Uttara Kannada,All,2024-09,30,0,24296,9,8,14,14,17,12.0,10.833,13.333,8,1.0,3.287,3.923,0.9,0.6,1214,1164.67,1214,1164.67,1.0,12.0,0.6,0.5,6.5,1.681,84.1,30.0,0.163,30,0,10,1
30-0-2024-10,Uttara Kannada,All,2024-10,30,0,24297,10,10,8,14,20,10.667,11.0,12.75,10,1.0,3.215,3.854,0.8366,0.7843,1190,1169.0,1190,1169.0,1.0,10.67,0.7843,0.2,5.83,1.681,84.1,30.0,0.163,31,1,20,1
30-0-2024-11,Uttara Kannada,All,2024-11,30,0,24298,11,20,10,8,17,12.667,12.0,12.75,20,1.0,4.619,3.854,0.9935,1.5686,1701,1368.33,1701,1368.33,1.0,12.67,1.5686,0.4,5.67,1.681,84.1,30.0,0.163,30,0,16,1
30-0-2024-12,Uttara Kannada,All,2024-12,30,0,24299,12,16,20,10,15,15.333,13.667,12.667,16,1.0,3.902,3.771,1.2105,1.2632,1744,1545.0,1744,1545.0,1.0,15.33,1.2632,0.5625,6.5,1.681,84.1,30.0,0.163,31,0,20,1
30-0-2025-01,Uttara Kannada,All,2025-01,30,0,24300,1,20,16,20,15,18.667,14.667,13.083,20,1.0,4.57,4.252,1.4268,1.5287,1290,1578.33,1290,1578.33,1.0,18.67,1.5287,0.5,6.83,1.681,84.1,30.0,0.163,31,0,13,1
30-0-2025-02,Uttara Kannada,All,2025-02,30,0,24301,2,13,20,16,11,16.333,14.5,12.917,13,1.0,4.61,4.212,1.2645,1.0065,1210,1414.67,1210,1414.67,1.0,16.33,1.0065,0.6923,7.0,1.681,84.1,30.0,0.163,28,0,9,1
30-0-2025-03,Uttara Kannada,All,2025-03,30,0,24302,3,9,13,20,9,14.0,14.667,12.75,9,1.0,4.384,4.323,1.098,0.7059,1077,1192.33,1077,1192.33,1.0,14.0,0.7059,0.4444,7.0,1.681,84.1,30.0,0.163,31,0,9,1
30-0-2025-04,Uttara Kannada,All,2025-04,30,0,24303,4,9,9,13,14,10.333,14.5,12.75,9,1.0,4.573,4.323,0.8105,0.7059,1168,1151.67,1168,1151.67,1.0,10.33,0.7059,0.4444,7.33,1.681,84.1,30.0,0.163,30,0,10,1
30-0-2025-05,Uttara Kannada,All,2025-05,30,0,24304,5,10,9,9,6,9.333,12.833,12.417,10,1.0,4.059,4.368,0.7517,0.8054,1168,1137.67,1168,1137.67,1.0,9.33,0.8054,0.4,6.67,1.681,84.1,30.0,0.163,31,1,15,1
30-0-2025-06,Uttara Kannada,All,2025-06,30,0,24305,6,15,10,9,14,11.333,12.667,13.167,15,1.0,3.944,3.955,0.8608,1.1392,1190,1175.33,1190,1175.33,1.0,11.33,1.1392,0.5333,6.5,1.681,84.1,30.0,0.163,30,0,10,1
30-0-2025-07,Uttara Kannada,All,2025-07,30,0,24306,7,10,15,10,14,11.667,11.0,12.833,10,1.0,2.236,4.038,0.9091,0.7792,1187,1181.67,1187,1181.67,1.0,11.67,0.7792,0.6,5.83,1.681,84.1,30.0,0.163,31,0,7,1
30-0-2025-08,Uttara Kannada,All,2025-08,30,0,24307,8,7,10,15,8,10.667,10.0,12.25,7,1.0,2.449,4.323,0.8707,0.5714,1190,1189.0,1190,1189.0,1.0,10.67,0.5714,0.2857,4.67,1.681,84.1,30.0,0.163,31,0,13,1
30-0-2025-09,Uttara Kannada,All,2025-09,30,0,24308,9,13,7,10,10,10.0,10.667,12.667,13,1.0,2.625,4.13,0.7895,1.0263,1214,1197.0,1214,1197.0,1.0,10.0,1.0263,0.6154,5.33,1.681,84.1,30.0,0.163,30,0,10,1
30-0-2025-10,Uttara Kannada,All,2025-10,30,0,24309,10,10,13,7,20,10.0,10.833,12.667,10,1.0,2.544,4.13,0.7895,0.7895,1104,1169.33,1104,1169.33,1.0,10.0,0.7895,0.2,5.0,1.681,84.1,30.0,0.163,31,1,18,1
30-0-2025-11,Uttara Kannada,All,2025-11,30,0,24310,11,18,10,13,16,13.667,12.167,12.5,18,1.0,3.625,3.862,1.0933,1.44,1707,1341.67,1707,1341.67,1.0,13.67,1.44,0.3889,5.5,1.681,84.1,30.0,0.163,30,0,15,1
30-0-2025-12,Uttara Kannada,All,2025-12,30,0,24311,12,15,18,10,20,14.333,12.167,12.417,15,1.0,3.625,3.796,1.1544,1.2081,1697,1502.67,1697,1502.67,1.0,14.33,1.2081,0.7333,6.0,1.681,84.1,30.0,0.163,31,0,5,1
30-0-2026-01,Uttara Kannada,All,2026-01,30,0,24312,1,5,15,18,13,12.667,11.333,11.167,5,1.0,4.497,3.555,1.1343,0.4478,1284,1562.67,1284,1562.67,1.0,12.67,0.4478,0.6,5.5,1.681,84.1,30.0,0.163,31,1,18,1
30-0-2026-02,Uttara Kannada,All,2026-02,30,0,24313,2,18,5,15,9,12.667,13.167,11.583,18,1.0,4.598,4.01,1.0935,1.554,2265,1748.67,2265,1748.67,1.0,12.67,1.554,0.5556,6.83,1.681,84.1,30.0,0.163,28,1,20,1
30-0-2026-03,Uttara Kannada,All,2026-03,30,0,24314,3,20,18,5,9,14.333,14.333,12.5,20,1.0,5.249,4.537,1.1467,1.6,2094,1881.0,2094,1881.0,1.0,14.33,1.6,0.55,7.33,1.681,84.1,30.0,0.163,31,1,29,1
30-0-2026-04,Uttara Kannada,All,2026-04,30,0,24315,4,29,20,18,10,22.333,17.5,14.167,29,1.0,7.089,6.283,1.5765,2.0471,2455,2271.33,2455,2271.33,1.0,22.33,2.0471,0.5517,9.67,1.681,84.1,30.0,0.163,30,0,21,1
30-0-2026-05,Uttara Kannada,All,2026-05,30,0,24316,5,21,29,20,15,23.333,18.0,15.083,21,1.0,7.211,6.409,1.547,1.3923,2324,2291.0,2324,2291.0,1.0,23.33,1.3923,0.4286,10.0,1.681,84.1,30.0,0.163,31,0,20,1
30-0-2026-06,Uttara Kannada,All,2026-06,30,0,24317,6,20,21,29,10,23.333,18.833,15.5,20,1.0,7.104,6.551,1.5054,1.2903,2456,2411.67,2456,2411.67,1.0,23.33,1.2903,0.55,10.0,1.681,84.1,30.0,0.163,30,1,38,1
31-0-2024-02,Dharwad,All,2024-02,31,0,24289,2,11,10,13,7,11.333,13.0,10.583,11,1.0,3.873,4.03,1.0709,1.0394,1240,1432.33,1240,1432.33,1.0,11.33,1.0394,0.6364,6.5,0.933,76.5,30.0,0.23,28,0,8,1
31-0-2024-03,Dharwad,All,2024-03,31,0,24290,3,8,11,10,4,9.667,11.5,10.667,8,1.0,3.775,3.965,0.9062,0.75,1148,1225.0,1148,1225.0,1.0,9.67,0.75,0.375,5.67,0.933,76.5,30.0,0.23,31,1,17,1
31-0-2024-04,Dharwad,All,2024-04,31,0,24291,4,17,8,11,8,12.0,13.0,11.75,17,1.0,3.873,3.767,1.0213,1.4468,1171,1186.33,1171,1186.33,1.0,12.0,1.4468,0.5882,7.0,0.933,76.5,30.0,0.23,30,0,12,1
