row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,target
24-6-2026-06,Chamarajanagar,NDPS,2026-06,24,6,24317,6,1,0,0,0,0.333,0.333,0.167,22,0.0455,0
24-7-2024-04,Chamarajanagar,Missing / UDR,2024-04,24,7,24291,4,0,1,1,1,0.667,0.5,0.5,6,0.0,0
24-7-2024-05,Chamarajanagar,Missing / UDR,2024-05,24,7,24292,5,0,0,1,0,0.333,0.5,0.417,9,0.0,1
24-7-2024-06,Chamarajanagar,Missing / UDR,2024-06,24,7,24293,6,1,0,0,1,0.333,0.667,0.5,8,0.125,0
24-7-2024-07,Chamarajanagar,Missing / UDR,2024-07,24,7,24294,7,0,1,0,1,0.333,0.5,0.417,8,0.0,0
24-7-2024-08,Chamarajanagar,Missing / UDR,2024-08,24,7,24295,8,0,0,1,0,0.333,0.333,0.333,7,0.0,0
24-7-2024-09,Chamarajanagar,Missing / UDR,2024-09,24,7,24296,9,0,0,0,0,0.0,0.167,0.333,13,0.0,2
24-7-2024-10,Chamarajanagar,Missing / UDR,2024-10,24,7,24297,10,2,0,0,0,0.667,0.5,0.5,13,0.1538,0
24-7-2024-11,Chamarajanagar,Missing / UDR,2024-11,24,7,24298,11,0,2,0,0,0.667,0.5,0.5,19,0.0,0
24-7-2024-12,Chamarajanagar,Missing / UDR,2024-12,24,7,24299,12,0,0,2,1,0.667,0.333,0.5,7,0.0,1
24-7-2025-01,Chamarajanagar,Missing / UDR,2025-01,24,7,24300,1,1,0,0,1,0.333,0.5,0.5,14,0.0714,0
24-7-2025-02,Chamarajanagar,Missing / UDR,2025-02,24,7,24301,2,0,1,0,1,0.333,0.5,0.417,12,0.0,0
24-7-2025-03,Chamarajanagar,Missing / UDR,2025-03,24,7,24302,3,0,0,1,0,0.333,0.5,0.333,9,0.0,1
24-7-2025-04,Chamarajanagar,Missing / UDR,2025-04,24,7,24303,4,1,0,0,0,0.333,0.333,0.417,11,0.0909,0
24-7-2025-05,Chamarajanagar,Missing / UDR,2025-05,24,7,24304,5,0,1,0,1,0.333,0.333,0.417,10,0.0,0
24-7-2025-06,Chamarajanagar,Missing / UDR,2025-06,24,7,24305,6,0,0,1,0,0.333,0.333,0.333,6,0.0,1
24-7-2025-07,Chamarajanagar,Missing / UDR,2025-07,24,7,24306,7,1,0,0,0,0.333,0.333,0.417,8,0.125,0
24-7-2025-08,Chamarajanagar,Missing / UDR,2025-08,24,7,24307,8,0,1,0,0,0.333,0.333,0.417,8,0.0,0
24-7-2025-09,Chamarajanagar,Missing / UDR,2025-09,24,7,24308,9,0,0,1,2,0.333,0.333,0.417,5,0.0,0
24-7-2025-10,Chamarajanagar,Missing / UDR,2025-10,24,7,24309,10,0,0,0,0,0.0,0.167,0.25,7,0.0,0
24-7-2025-11,Chamarajanagar,Missing / UDR,2025-11,24,7,24310,11,0,0,0,0,0.0,0.167,0.25,10,0.0,1
24-7-2025-12,Chamarajanagar,Missing / UDR,2025-12,24,7,24311,12,1,0,0,1,0.333,0.333,0.333,11,0.0909,0
24-7-2026-01,Chamarajanagar,Missing / UDR,2026-01,24,7,24312,1,0,1,0,0,0.333,0.167,0.25,7,0.0,1
24-7-2026-02,Chamarajanagar,Missing / UDR,2026-02,24,7,24313,2,1,0,1,0,0.667,0.333,0.333,20,0.05,0
24-7-2026-03,Chamarajanagar,Missing / UDR,2026-03,24,7,24314,3,0,1,0,1,0.333,0.333,0.333,15,0.0,1
24-7-2026-04,Chamarajanagar,Missing / UDR,2026-04,24,7,24315,4,1,0,1,0,0.667,0.5,0.333,14,0.0714,0
24-7-2026-05,Chamarajanagar,Missing / UDR,2026-05,24,7,24316,5,0,1,0,0,0.333,0.5,0.333,20,0.0,2
24-7-2026-06,Chamarajanagar,Missing / UDR,2026-06,24,7,24317,6,2,0,1,1,1.0,0.667,0.5,22,0.0909,0
24-8-2024-02,Chamarajanagar,Traffic / PAR,2024-02,24,8,24289,2,2,0,0,1,0.667,0.667,0.5,11,0.1818,0
24-8-2024-03,Chamarajanagar,Traffic / PAR,2024-03,24,8,24290,3,0,2,0,0,0.667,0.667,0.417,9,0.0,0
24-8-2024-04,Chamarajanagar,Traffic / PAR,2024-04,24,8,24291,4,0,0,2,0,0.667,0.667,0.417,6,0.0,1
24-8-2024-05,Chamarajanagar,Traffic / PAR,2024-05,24,8,24292,5,1,0,0,1,0.333,0.5,0.5,9,0.1111,2
24-8-2024-06,Chamarajanagar,Traffic / PAR,2024-06,24,8,24293,6,2,1,0,0,1.0,0.833,0.583,8,0.25,0
24-8-2024-07,Chamarajanagar,Traffic / PAR,2024-07,24,8,24294,7,0,2,1,0,1.0,0.833,0.583,8,0.0,0
24-8-2024-08,Chamarajanagar,Traffic / PAR,2024-08,24,8,24295,8,0,0,2,0,0.667,0.5,0.583,7,0.0,0
24-8-2024-09,Chamarajanagar,Traffic / PAR,2024-09,24,8,24296,9,0,0,0,0,0.0,0.5,0.583,13,0.0,1
24-8-2024-10,Chamarajanagar,Traffic / PAR,2024-10,24,8,24297,10,1,0,0,2,0.333,0.667,0.667,13,0.0769,0
24-8-2024-11,Chamarajanagar,Traffic / PAR,2024-11,24,8,24298,11,0,1,0,0,0.333,0.5,0.5,19,0.0,0
24-8-2024-12,Chamarajanagar,Traffic / PAR,2024-12,24,8,24299,12,0,0,1,0,0.333,0.167,0.5,7,0.0,1
24-8-2025-01,Chamarajanagar,Traffic / PAR,2025-01,24,8,24300,1,1,0,0,2,0.333,0.333,0.583,14,0.0714,0
24-8-2025-02,Chamarajanagar,Traffic / PAR,2025-02,24,8,24301,2,0,1,0,0,0.333,0.333,0.417,12,0.0,1
24-8-2025-03,Chamarajanagar,Traffic / PAR,2025-03,24,8,24302,3,1,0,1,0,0.667,0.5,0.5,9,0.1111,0
24-8-2025-04,Chamarajanagar,Traffic / PAR,2025-04,24,8,24303,4,0,1,0,1,0.333,0.333,0.5,11,0.0,0
24-8-2025-05,Chamarajanagar,Traffic / PAR,2025-05,24,8,24304,5,0,0,1,2,0.333,0.333,0.417,10,0.0,0
24-8-2025-06,Chamarajanagar,Traffic / PAR,2025-06,24,8,24305,6,0,0,0,0,0.0,0.333,0.25,6,0.0,0
24-8-2025-07,Chamarajanagar,Traffic / PAR,2025-07,24,8,24306,7,0,0,0,0,0.0,0.167,0.25,8,0.0,1
24-8-2025-08,Chamarajanagar,Traffic / PAR,2025-08,24,8,24307,8,1,0,0,0,0.333,0.333,0.333,8,0.125,0
24-8-2025-09,Chamarajanagar,Traffic / PAR,2025-09,24,8,24308,9,0,1,0,1,0.333,0.167,0.333,5,0.0,1
24-8-2025-10,Chamarajanagar,Traffic / PAR,2025-10,24,8,24309,10,1,0,1,0,0.667,0.333,0.333,7,0.1429,0
24-8-2025-11,Chamarajanagar,Traffic / PAR,2025-11,24,8,24310,11,0,1,0,0,0.333,0.333,0.333,10,0.0,0
24-8-2025-12,Chamarajanagar,Traffic / PAR,2025-12,24,8,24311,12,0,0,1,1,0.333,0.333,0.333,11,0.0,0
24-8-2026-01,Chamarajanagar,Traffic / PAR,2026-01,24,8,24312,1,0,0,0,0,0.0,0.333,0.25,7,0.0,0
24-8-2026-02,Chamarajanagar,Traffic / PAR,2026-02,24,8,24313,2,0,0,0,1,0.0,0.167,0.25,20,0.0,0
24-8-2026-03,Chamarajanagar,Traffic / PAR,2026-03,24,8,24314,3,0,0,0,0,0.0,0.167,0.167,15,0.0,1
24-8-2026-04,Chamarajanagar,Traffic / PAR,2026-04,24,8,24315,4,1,0,0,0,0.333,0.167,0.25,14,0.0714,0
24-8-2026-05,Chamarajanagar,Traffic / PAR,2026-05,24,8,24316,5,0,1,0,0,0.333,0.167,0.25,20,0.0,2
24-8-2026-06,Chamarajanagar,Traffic / PAR,2026-06,24,8,24317,6,2,0,1,0,1.0,0.5,0.417,22,0.0909,1
25-1-2024-02,Kodagu,Crimes Against Body,2024-02,25,1,24289,2,2,1,1,2,1.333,1.167,1.083,8,0.25,1
25-1-2024-03,Kodagu,Crimes Against Body,2024-03,25,1,24290,3,1,2,1,0,1.333,1.167,1.0,12,0.0833,2
25-1-2024-04,Kodagu,Crimes Against Body,2024-04,25,1,24291,4,2,1,2,1,1.667,1.333,1.167,17,0.1176,3
25-1-2024-05,Kodagu,Crimes Against Body,2024-05,25,1,24292,5,3,2,1,2,2.0,1.667,1.333,10,0.3,1
25-1-2024-06,Kodagu,Crimes Against Body,2024-06,25,1,24293,6,1,3,2,1,2.0,1.667,1.25,8,0.125,1
25-1-2024-07,Kodagu,Crimes Against Body,2024-07,25,1,24294,7,1,1,3,0,1.667,1.667,1.25,10,0.1,3
25-1-2024-08,Kodagu,Crimes Against Body,2024-08,25,1,24295,8,3,1,1,1,1.667,1.833,1.5,14,0.2143,1
25-1-2024-09,Kodagu,Crimes Against Body,2024-09,25,1,24296,9,1,3,1,1,1.667,1.833,1.5,8,0.125,0
25-1-2024-10,Kodagu,Crimes Against Body,2024-10,25,1,24297,10,0,1,3,1,1.333,1.5,1.417,8,0.0,2
25-1-2024-11,Kodagu,Crimes Against Body,2024-11,25,1,24298,11,2,0,1,1,1.0,1.333,1.5,14,0.1429,2
25-1-2024-12,Kodagu,Crimes Against Body,2024-12,25,1,24299,12,2,2,0,1,1.333,1.5,1.583,19,0.1053,0
25-1-2025-01,Kodagu,Crimes Against Body,2025-01,25,1,24300,1,0,2,2,2,1.333,1.333,1.5,9,0.0,1
25-1-2025-02,Kodagu,Crimes Against Body,2025-02,25,1,24301,2,1,0,2,1,1.0,1.0,1.417,7,0.1429,2
25-1-2025-03,Kodagu,Crimes Against Body,2025-03,25,1,24302,3,2,1,0,2,1.0,1.167,1.5,9,0.2222,4
25-1-2025-04,Kodagu,Crimes Against Body,2025-04,25,1,24303,4,4,2,1,3,2.333,1.833,1.667,15,0.2667,2
25-1-2025-05,Kodagu,Crimes Against Body,2025-05,25,1,24304,5,2,4,2,1,2.667,1.833,1.583,13,0.1538,2
25-1-2025-06,Kodagu,Crimes Against Body,2025-06,25,1,24305,6,2,2,4,1,2.667,1.833,1.667,6,0.3333,0
25-1-2025-07,Kodagu,Crimes Against Body,2025-07,25,1,24306,7,0,2,2,3,1.333,1.833,1.583,5,0.0,1
25-1-2025-08,Kodagu,Crimes Against Body,2025-08,25,1,24307,8,1,0,2,1,1.0,1.833,1.417,9,0.1111,2
25-1-2025-09,Kodagu,Crimes Against Body,2025-09,25,1,24308,9,2,1,0,0,1.0,1.833,1.5,13,0.1538,1
25-1-2025-10,Kodagu,Crimes Against Body,2025-10,25,1,24309,10,1,2,1,2,1.333,1.333,1.583,9,0.1111,2
25-1-2025-11,Kodagu,Crimes Against Body,2025-11,25,1,24310,11,2,1,2,2,1.667,1.333,1.583,15,0.1333,3
25-1-2025-12,Kodagu,Crimes Against Body,2025-12,25,1,24311,12,3,2,1,0,2.0,1.5,1.667,23,0.1304,2
25-1-2026-01,Kodagu,Crimes Against Body,2026-01,25,1,24312,1,2,3,2,1,2.333,1.833,1.833,11,0.1818,3
25-1-2026-02,Kodagu,Crimes Against Body,2026-02,25,1,24313,2,3,2,3,2,2.667,2.167,2.0,20,0.15,5
25-1-2026-03,Kodagu,Crimes Against Body,2026-03,25,1,24314,3,5,3,2,4,3.333,2.667,2.25,19,0.2632,1
25-1-2026-04,Kodagu,Crimes Against Body,2026-04,25,1,24315,4,1,5,3,2,3.0,2.667,2.0,19,0.0526,2
25-1-2026-05,Kodagu,Crimes Against Body,2026-05,25,1,24316,5,2,1,5,2,2.667,2.667,2.0,12,0.1667,5
25-1-2026-06,Kodagu,Crimes Against Body,2026-06,25,1,24317,6,5,2,1,0,2.667,3.0,2.25,26,0.1923,4
25-2-2024-02,Kodagu,Crimes Against Property,2024-02,25,2,24289,2,5,7,7,2,6.333,5.833,4.583,8,0.625,4
25-2-2024-03,Kodagu,Crimes Against Property,2024-03,25,2,24290,3,4,5,7,5,5.333,6.0,4.75,12,0.3333,6
25-2-2024-04,Kodagu,Crimes Against Property,2024-04,25,2,24291,4,6,4,5,5,5.0,6.5,4.833,17,0.3529,5
25-2-2024-05,Kodagu,Crimes Against Property,2024-05,25,2,24292,5,5,6,4,3,5.0,5.667,4.833,10,0.5,3
25-2-2024-06,Kodagu,Crimes Against Property,2024-06,25,2,24293,6,3,5,6,3,4.667,5.0,4.833,8,0.375,5
25-2-2024-07,Kodagu,Crimes Against Property,2024-07,25,2,24294,7,5,3,5,2,4.333,4.667,5.0,10,0.5,4
25-2-2024-08,Kodagu,Crimes Against Property,2024-08,25,2,24295,8,4,5,3,3,4.0,4.5,5.167,14,0.2857,3
25-2-2024-09,Kodagu,Crimes Against Property,2024-09,25,2,24296,9,3,4,5,3,4.0,4.333,5.167,8,0.375,2
25-2-2024-10,Kodagu,Crimes Against Property,2024-10,25,2,24297,10,2,3,4,10,3.0,3.667,5.083,8,0.25,9
25-2-2024-11,Kodagu,Crimes Against Property,2024-11,25,2,24298,11,9,2,3,7,4.667,4.333,5.0,14,0.6429,11
25-2-2024-12,Kodagu,Crimes Against Property,2024-12,25,2,24299,12,11,9,2,7,7.333,5.667,5.333,19,0.5789,5
25-2-2025-01,Kodagu,Crimes Against Property,2025-01,25,2,24300,1,5,11,9,5,8.333,5.667,5.167,9,0.5556,3
25-2-2025-02,Kodagu,Crimes Against Property,2025-02,25,2,24301,2,3,5,11,4,6.333,5.5,5.0,7,0.4286,1
25-2-2025-03,Kodagu,Crimes Against Property,2025-03,25,2,24302,3,1,3,5,6,3.0,5.167,4.75,9,0.1111,4
25-2-2025-04,Kodagu,Crimes Against Property,2025-04,25,2,24303,4,4,1,3,5,2.667,5.5,4.583,15,0.2667,4
25-2-2025-05,Kodagu,Crimes Against Property,2025-05,25,2,24304,5,4,4,1,3,3.0,4.667,4.5,13,0.3077,2
25-2-2025-06,Kodagu,Crimes Against Property,2025-06,25,2,24305,6,2,4,4,5,3.333,3.167,4.417,6,0.3333,4
25-2-2025-07,Kodagu,Crimes Against Property,2025-07,25,2,24306,7,4,2,4,4,3.333,3.0,4.333,5,0.8,4
25-2-2025-08,Kodagu,Crimes Against Property,2025-08,25,2,24307,8,4,4,2,3,3.333,3.167,4.333,9,0.4444,5
25-2-2025-09,Kodagu,Crimes Against Property,2025-09,25,2,24308,9,5,4,4,2,4.333,3.833,4.5,13,0.3846,4
25-2-2025-10,Kodagu,Crimes Against Property,2025-10,25,2,24309,10,4,5,4,9,4.333,3.833,4.667,9,0.4444,8
25-2-2025-11,Kodagu,Crimes Against Property,2025-11,25,2,24310,11,8,4,5,11,5.667,4.5,4.583,15,0.5333,13
25-2-2025-12,Kodagu,Crimes Against Property,2025-12,25,2,24311,12,13,8,4,5,8.333,6.333,4.75,23,0.5652,2
25-2-2026-01,Kodagu,Crimes Against Property,2026-01,25,2,24312,1,2,13,8,3,7.667,6.0,4.5,11,0.1818,7
25-2-2026-02,Kodagu,Crimes Against Property,2026-02,25,2,24313,2,7,2,13,1,7.333,6.5,4.833,20,0.35,5
25-2-2026-03,Kodagu,Crimes Against Property,2026-03,25,2,24314,3,5,7,2,4,4.667,6.5,5.167,19,0.2632,9
25-2-2026-04,Kodagu,Crimes Against Property,2026-04,25,2,24315,4,9,5,7,4,7.0,7.333,5.583,19,0.4737,3
25-2-2026-05,Kodagu,Crimes Against Property,2026-05,25,2,24316,5,3,9,5,2,5.667,6.5,5.5,12,0.25,10
25-2-2026-06,Kodagu,Crimes Against Property,2026-06,25,2,24317,6,10,3,9,4,7.333,6.0,6.167,26,0.3846,5
25-3-2024-02,Kodagu,Crimes Against Women,2024-02,25,3,24289,2,1,0,0,0,0.333,0.833,0.75,8,0.125,0
25-3-2024-03,Kodagu,Crimes Against Women,2024-03,25,3,24290,3,0,1,0,0,0.333,0.667,0.75,12,0.0,1
25-3-2024-04,Kodagu,Crimes Against Women,2024-04,25,3,24291,4,1,0,1,1,0.667,0.667,0.833,17,0.0588,0
25-3-2024-05,Kodagu,Crimes Against Women,2024-05,25,3,24292,5,0,1,0,2,0.333,0.333,0.75,10,0.0,0
25-3-2024-06,Kodagu,Crimes Against Women,2024-06,25,3,24293,6,0,0,1,0,0.333,0.333,0.583,8,0.0,1
25-3-2024-07,Kodagu,Crimes Against Women,2024-07,25,3,24294,7,1,0,0,1,0.333,0.5,0.667,10,0.1,0
25-3-2024-08,Kodagu,Crimes Against Women,2024-08,25,3,24295,8,0,1,0,1,0.333,0.333,0.583,14,0.0,0
25-3-2024-09,Kodagu,Crimes Against Women,2024-09,25,3,24296,9,0,0,1,1,0.333,0.333,0.5,8,0.0,0
25-3-2024-10,Kodagu,Crimes Against Women,2024-10,25,3,24297,10,0,0,0,2,0.0,0.167,0.417,8,0.0,0
25-3-2024-11,Kodagu,Crimes Against Women,2024-11,25,3,24298,11,0,0,0,0,0.0,0.167,0.25,14,0.0,3
25-3-2024-12,Kodagu,Crimes Against Women,2024-12,25,3,24299,12,3,0,0,0,1.0,0.667,0.5,19,0.1579,0
25-3-2025-01,Kodagu,Crimes Against Women,2025-01,25,3,24300,1,0,3,0,1,1.0,0.5,0.5,9,0.0,1
25-3-2025-02,Kodagu,Crimes Against Women,2025-02,25,3,24301,2,1,0,3,0,1.333,0.667,0.5,7,0.1429,3
25-3-2025-03,Kodagu,Crimes Against Women,2025-03,25,3,24302,3,3,1,0,1,1.333,1.167,0.75,9,0.3333,1
25-3-2025-04,Kodagu,Crimes Against Women,2025-04,25,3,24303,4,1,3,1,0,1.667,1.333,0.75,15,0.0667,0
25-3-2025-05,Kodagu,Crimes Against Women,2025-05,25,3,24304,5,0,1,3,0,1.333,1.333,0.75,13,0.0,0
25-3-2025-06,Kodagu,Crimes Against Women,2025-06,25,3,24305,6,0,0,1,1,0.333,0.833,0.75,6,0.0,0
25-3-2025-07,Kodagu,Crimes Against Women,2025-07,25,3,24306,7,0,0,0,0,0.0,0.833,0.667,5,0.0,1
25-3-2025-08,Kodagu,Crimes Against Women,2025-08,25,3,24307,8,1,0,0,0,0.333,0.833,0.75,9,0.1111,2
25-3-2025-09,Kodagu,Crimes Against Women,2025-09,25,3,24308,9,2,1,0,0,1.0,0.667,0.917,13,0.1538,1
25-3-2025-10,Kodagu,Crimes Against Women,2025-10,25,3,24309,10,1,2,1,0,1.333,0.667,1.0,9,0.1111,1
25-3-2025-11,Kodagu,Crimes Against Women,2025-11,25,3,24310,11,1,1,2,3,1.333,0.833,1.083,15,0.0667,2
25-3-2025-12,Kodagu,Crimes Against Women,2025-12,25,3,24311,12,2,1,1,0,1.333,1.167,1.0,23,0.087,1
25-3-2026-01,Kodagu,Crimes Against Women,2026-01,25,3,24312,1,1,2,1,1,1.333,1.333,1.083,11,0.0909,5
25-3-2026-02,Kodagu,Crimes Against Women,2026-02,25,3,24313,2,5,1,2,3,2.667,2.0,1.417,20,0.25,3
25-3-2026-03,Kodagu,Crimes Against Women,2026-03,25,3,24314,3,3,5,1,1,3.0,2.167,1.417,19,0.1579,3
25-3-2026-04,Kodagu,Crimes Against Women,2026-04,25,3,24315,4,3,3,5,0,3.667,2.5,1.583,19,0.1579,1
25-3-2026-05,Kodagu,Crimes Against Women,2026-05,25,3,24316,5,1,3,3,0,2.333,2.5,1.667,12,0.0833,3
25-3-2026-06,Kodagu,Crimes Against Women,2026-06,25,3,24317,6,3,1,3,0,2.333,2.667,1.917,26,0.1154,4
25-4-2024-02,Kodagu,Cyber Crime,2024-02,25,4,24289,2,0,4,2,1,2.0,2.833,1.833,8,0.0,3
25-4-2024-03,Kodagu,Cyber Crime,2024-03,25,4,24290,3,3,0,4,2,2.333,2.333,2.0,12,0.25,2
25-4-2024-04,Kodagu,Cyber Crime,2024-04,25,4,24291,4,2,3,0,1,1.667,2.167,2.0,17,0.1176,2
25-4-2024-05,Kodagu,Cyber Crime,2024-05,25,4,24292,5,2,2,3,0,2.333,2.167,2.083,10,0.2,2
25-4-2024-06,Kodagu,Cyber Crime,2024-06,25,4,24293,6,2,2,2,0,2.0,2.167,2.25,8,0.25,3
25-4-2024-07,Kodagu,Cyber Crime,2024-07,25,4,24294,7,3,2,2,1,2.333,2.0,2.5,10,0.3,2
25-4-2024-08,Kodagu,Cyber Crime,2024-08,25,4,24295,8,2,3,2,6,2.333,2.333,2.583,14,0.1429,2
25-4-2024-09,Kodagu,Cyber Crime,2024-09,25,4,24296,9,2,2,3,3,2.333,2.167,2.25,8,0.25,2
25-4-2024-10,Kodagu,Cyber Crime,2024-10,25,4,24297,10,2,2,2,2,2.0,2.167,2.167,8,0.25,1
25-4-2024-11,Kodagu,Cyber Crime,2024-11,25,4,24298,11,1,2,2,2,1.667,2.0,2.083,14,0.0714,1
25-4-2024-12,Kodagu,Cyber Crime,2024-12,25,4,24299,12,1,1,2,4,1.333,1.833,2.0,19,0.0526,4
25-4-2025-01,Kodagu,Cyber Crime,2025-01,25,4,24300,1,4,1,1,0,2.0,2.0,2.0,9,0.4444,0
25-4-2025-02,Kodagu,Cyber Crime,2025-02,25,4,24301,2,0,4,1,3,1.667,1.667,2.0,7,0.0,0
25-4-2025-03,Kodagu,Cyber Crime,2025-03,25,4,24302,3,0,0,4,2,1.333,1.333,1.75,9,0.0,1
25-4-2025-04,Kodagu,Cyber Crime,2025-04,25,4,24303,4,1,0,0,2,0.333,1.167,1.667,15,0.0667,3
25-4-2025-05,Kodagu,Cyber Crime,2025-05,25,4,24304,5,3,1,0,2,1.333,1.5,1.75,13,0.2308,2
25-4-2025-06,Kodagu,Cyber Crime,2025-06,25,4,24305,6,2,3,1,3,2.0,1.667,1.75,6,0.3333,1
25-4-2025-07,Kodagu,Cyber Crime,2025-07,25,4,24306,7,1,2,3,2,2.0,1.167,1.583,5,0.2,1
25-4-2025-08,Kodagu,Cyber Crime,2025-08,25,4,24307,8,1,1,2,2,1.333,1.333,1.5,9,0.1111,1
25-4-2025-09,Kodagu,Cyber Crime,2025-09,25,4,24308,9,1,1,1,2,1.0,1.5,1.417,13,0.0769,0
25-4-2025-10,Kodagu,Cyber Crime,2025-10,25,4,24309,10,0,1,1,1,0.667,1.333,1.25,9,0.0,3
25-4-2025-11,Kodagu,Cyber Crime,2025-11,25,4,24310,11,3,0,1,1,1.333,1.333,1.417,15,0.2,2
25-4-2025-12,Kodagu,Cyber Crime,2025-12,25,4,24311,12,2,3,0,4,1.667,1.333,1.5,23,0.087,1
25-4-2026-01,Kodagu,Cyber Crime,2026-01,25,4,24312,1,1,2,3,0,2.0,1.333,1.25,11,0.0909,2
25-4-2026-02,Kodagu,Cyber Crime,2026-02,25,4,24313,2,2,1,2,0,1.667,1.5,1.417,20,0.1,2
25-4-2026-03,Kodagu,Cyber Crime,2026-03,25,4,24314,3,2,2,1,1,1.667,1.667,1.583,19,0.1053,3
25-4-2026-04,Kodagu,Cyber Crime,2026-04,25,4,24315,4,3,2,2,3,2.333,2.167,1.75,19,0.1579,4
25-4-2026-05,Kodagu,Cyber Crime,2026-05,25,4,24316,5,4,3,2,2,3.0,2.333,1.833,12,0.3333,3
25-4-2026-06,Kodagu,Cyber Crime,2026-06,25,4,24317,6,3,4,3,1,3.333,2.5,1.917,26,0.1154,1
25-5-2024-03,Kodagu,Economic Offences,2024-03,25,5,24290,3,1,0,0,2,0.333,0.5,0.833,12,0.0833,2
25-5-2024-04,Kodagu,Economic Offences,2024-04,25,5,24291,4,2,1,0,1,1.0,0.833,0.833,17,0.1176,0
25-5-2024-05,Kodagu,Economic Offences,2024-05,25,5,24292,5,0,2,1,1,1.0,0.833,0.75,10,0.0,0
25-5-2024-06,Kodagu,Economic Offences,2024-06,25,5,24293,6,0,0,2,2,0.667,0.5,0.667,8,0.0,0
25-5-2024-07,Kodagu,Economic Offences,2024-07,25,5,24294,7,0,0,0,1,0.0,0.5,0.5,10,0.0,2
25-5-2024-08,Kodagu,Economic Offences,2024-08,25,5,24295,8,2,0,0,0,0.667,0.833,0.583,14,0.1429,2
25-5-2024-09,Kodagu,Economic Offences,2024-09,25,5,24296,9,2,2,0,0,1.333,1.0,0.75,8,0.25,1
25-5-2024-10,Kodagu,Economic Offences,2024-10,25,5,24297,10,1,2,2,0,1.667,0.833,0.833,8,0.125,0
25-5-2024-11,Kodagu,Economic Offences,2024-11,25,5,24298,11,0,1,2,2,1.0,0.833,0.833,14,0.0,0
25-5-2024-12,Kodagu,Economic Offences,2024-12,25,5,24299,12,0,0,1,0,0.333,0.833,0.667,19,0.0,0
25-5-2025-01,Kodagu,Economic Offences,2025-01,25,5,24300,1,0,0,0,0,0.0,0.833,0.667,9,0.0,2
25-5-2025-02,Kodagu,Economic Offences,2025-02,25,5,24301,2,2,0,0,1,0.667,0.833,0.833,7,0.2857,3
25-5-2025-03,Kodagu,Economic Offences,2025-03,25,5,24302,3,3,2,0,2,1.667,1.0,1.0,9,0.3333,1
25-5-2025-04,Kodagu,Economic Offences,2025-04,25,5,24303,4,1,3,2,0,2.0,1.0,0.917,15,0.0667,2
25-5-2025-05,Kodagu,Economic Offences,2025-05,25,5,24304,5,2,1,3,0,2.0,1.333,1.083,13,0.1538,0
25-5-2025-06,Kodagu,Economic Offences,2025-06,25,5,24305,6,0,2,1,0,1.0,1.333,1.083,6,0.0,0
25-5-2025-07,Kodagu,Economic Offences,2025-07,25,5,24306,7,0,0,2,2,0.667,1.333,1.083,5,0.0,1
25-5-2025-08,Kodagu,Economic Offences,2025-08,25,5,24307,8,1,0,0,2,0.333,1.167,1.0,9,0.1111,2
25-5-2025-09,Kodagu,Economic Offences,2025-09,25,5,24308,9,2,1,0,1,1.0,1.0,1.0,13,0.1538,1
25-5-2025-10,Kodagu,Economic Offences,2025-10,25,5,24309,10,1,2,1,0,1.333,1.0,1.0,9,0.1111,0
25-5-2025-11,Kodagu,Economic Offences,2025-11,25,5,24310,11,0,1,2,0,1.0,0.667,1.0,15,0.0,1
25-5-2025-12,Kodagu,Economic Offences,2025-12,25,5,24311,12,1,0,1,0,0.667,0.833,1.083,23,0.0435,3
25-5-2026-01,Kodagu,Economic Offences,2026-01,25,5,24312,1,3,1,0,2,1.333,1.333,1.333,11,0.2727,0
25-5-2026-02,Kodagu,Economic Offences,2026-02,25,5,24313,2,0,3,1,3,1.333,1.167,1.167,20,0.0,1
25-5-2026-03,Kodagu,Economic Offences,2026-03,25,5,24314,3,1,0,3,1,1.333,1.0,1.0,19,0.0526,1
25-5-2026-04,Kodagu,Economic Offences,2026-04,25,5,24315,4,1,1,0,2,0.667,1.0,1.0,19,0.0526,0
25-5-2026-05,Kodagu,Economic Offences,2026-05,25,5,24316,5,0,1,1,0,0.667,1.0,0.833,12,0.0,2
25-5-2026-06,Kodagu,Economic Offences,2026-06,25,5,24317,6,2,0,1,0,1.0,1.167,1.0,26,0.0769,1
25-6-2024-02,Kodagu,NDPS,2024-02,25,6,24289,2,0,0,0,0,0.0,0.333,0.25,8,0.0,1
25-6-2024-03,Kodagu,NDPS,2024-03,25,6,24290,3,1,0,0,0,0.333,0.5,0.333,12,0.0833,1
25-6-2024-04,Kodagu,NDPS,2024-04,25,6,24291,4,1,1,0,0,0.667,0.667,0.417,17,0.0588,0
25-6-2024-05,Kodagu,NDPS,2024-05,25,6,24292,5,0,1,1,0,0.667,0.333,0.417,10,0.0,0
25-6-2024-06,Kodagu,NDPS,2024-06,25,6,24293,6,0,0,1,1,0.333,0.333,0.417,8,0.0,0
25-6-2024-07,Kodagu,NDPS,2024-07,25,6,24294,7,0,0,0,0,0.0,0.333,0.333,10,0.0,1
25-6-2024-08,Kodagu,NDPS,2024-08,25,6,24295,8,1,0,0,0,0.333,0.5,0.417,14,0.0714,0
