prior_cases,days_since_last,span_days,rate_per_yr,n_districts,n_heads,heinous,target_women_365
2,52,146,2.0,1,2,0,0
2,82,176,2.0,1,2,0,0
2,112,206,2.0,1,2,0,0
2,142,236,2.0,1,2,0,0
2,172,266,2.0,1,2,0,0
2,202,296,2.0,1,2,0,0
3,26,326,3.0,1,2,0,0
3,56,356,3.0,1,2,0,0
3,86,386,2.8387,1,2,0,0
4,2,416,3.512,1,2,0,0
5,3,446,4.0947,2,2,0,0
5,33,476,3.8367,2,2,0,0
5,63,506,3.6092,2,2,0,0
5,93,536,3.4072,2,2,0,0
5,123,566,3.2266,2,2,0,0
5,153,596,3.0642,2,2,0,0
5,183,626,2.9173,2,2,0,0
5,213,656,2.7839,2,2,0,0
5,243,686,2.6622,2,2,0,0
1,13,13,1.0,1,1,0,0
1,43,43,1.0,1,1,0,0
1,73,73,1.0,1,1,0,0
2,27,103,2.0,1,2,0,0
2,57,133,2.0,1,2,0,0
3,2,163,3.0,1,2,0,0
3,32,193,3.0,1,2,0,0
3,62,223,3.0,1,2,0,0
3,92,253,3.0,1,2,0,0
3,122,283,3.0,1,2,0,0
3,152,313,3.0,1,2,0,0
3,182,343,3.0,1,2,0,0
3,212,373,2.9377,1,2,0,0
4,14,403,3.6253,1,3,0,0
4,44,433,3.3741,1,3,0,0
1,87,87,1.0,1,1,0,0
1,117,117,1.0,1,1,0,0
2,15,147,2.0,1,1,0,0
2,45,177,2.0,1,1,0,0
2,75,207,2.0,1,1,0,0
2,105,237,2.0,1,1,0,0
2,135,267,2.0,1,1,0,0
2,165,297,2.0,1,1,0,0
2,195,327,2.0,1,1,0,0
2,225,357,2.0,1,1,0,0
3,29,387,2.8314,1,2,0,0
3,59,417,2.6277,1,2,0,0
3,89,447,2.4513,1,2,0,0
3,119,477,2.2972,1,2,0,0
4,27,507,2.8817,1,3,0,0
4,57,537,2.7207,1,3,0,0
4,87,567,2.5767,1,3,0,0
4,117,597,2.4472,1,3,0,0
4,147,627,2.3301,1,3,0,0
2,22,83,2.0,1,2,0,0
2,52,113,2.0,1,2,0,0
2,82,143,2.0,1,2,0,0
2,112,173,2.0,1,2,0,0
2,142,203,2.0,1,2,0,0
2,172,233,2.0,1,2,0,0
2,202,263,2.0,1,2,0,0
3,17,293,3.0,1,2,1,0
3,47,323,3.0,1,2,1,0
3,77,353,3.0,1,2,1,0
3,107,383,2.861,1,2,1,0
3,137,413,2.6531,1,2,1,0
3,167,443,2.4735,1,2,1,0
4,14,473,3.0888,1,2,2,0
4,44,503,2.9046,1,2,2,0
4,74,533,2.7411,1,2,2,0
4,104,563,2.595,1,2,2,0
4,134,593,2.4637,1,2,2,0
4,164,623,2.3451,1,2,2,0
2,22,83,2.0,1,2,0,0
2,52,113,2.0,1,2,0,0
2,82,143,2.0,1,2,0,0
2,112,173,2.0,1,2,0,0
2,142,203,2.0,1,2,0,0
2,172,233,2.0,1,2,0,0
2,202,263,2.0,1,2,0,0
3,17,293,3.0,1,2,1,0
3,47,323,3.0,1,2,1,0
3,77,353,3.0,1,2,1,0
3,107,383,2.861,1,2,1,0
3,137,413,2.6531,1,2,1,0
3,167,443,2.4735,1,2,1,0
3,197,473,2.3166,1,2,1,0
3,227,503,2.1784,1,2,1,0
3,257,533,2.0558,1,2,1,0
3,287,563,1.9463,1,2,1,0
3,317,593,1.8478,1,2,1,0
3,347,623,1.7588,1,2,1,0
1,6,6,1.0,1,1,1,0
1,36,36,1.0,1,1,1,0
1,66,66,1.0,1,1,1,0
1,96,96,1.0,1,1,1,0
1,126,126,1.0,1,1,1,0
1,156,156,1.0,1,1,1,0
1,186,186,1.0,1,1,1,0
2,8,216,2.0,1,1,2,0
2,38,246,2.0,1,1,2,0
2,68,276,2.0,1,1,2,0
2,98,306,2.0,1,1,2,0
2,128,336,2.0,1,1,2,0
2,158,366,1.9959,1,1,2,0
2,188,396,1.8447,1,1,2,0
2,218,426,1.7148,1,1,2,0
2,248,456,1.602,1,1,2,0
2,278,486,1.5031,1,1,2,0
2,308,516,1.4157,1,1,2,0
1,25,25,1.0,1,1,0,0
1,55,55,1.0,1,1,0,0
1,85,85,1.0,1,1,0,0
2,24,115,2.0,1,1,0,0
2,54,145,2.0,1,1,0,0
2,84,175,2.0,1,1,0,0
3,6,205,3.0,1,2,0,0
3,36,235,3.0,1,2,0,0
3,66,265,3.0,1,2,0,0
3,96,295,3.0,1,2,0,0
3,126,325,3.0,1,2,0,0
3,156,355,3.0,1,2,0,0
4,17,385,3.7948,1,3,0,0
4,47,415,3.5205,1,3,0,0
1,26,26,1.0,1,1,0,0
1,56,56,1.0,1,1,0,0
2,20,86,2.0,1,2,0,0
2,50,116,2.0,1,2,0,0
2,80,146,2.0,1,2,0,0
2,110,176,2.0,1,2,0,0
2,140,206,2.0,1,2,0,0
2,170,236,2.0,1,2,0,0
2,200,266,2.0,1,2,0,0
2,230,296,2.0,1,2,0,0
3,12,326,3.0,1,3,0,0
1,24,24,1.0,1,1,0,0
1,54,54,1.0,1,1,0,0
1,84,84,1.0,1,1,0,0
1,114,114,1.0,1,1,0,0
2,28,144,2.0,1,2,1,0
2,58,174,2.0,1,2,1,0
2,88,204,2.0,1,2,1,0
2,118,234,2.0,1,2,1,0
3,6,264,3.0,1,3,1,0
3,36,294,3.0,1,3,1,0
3,66,324,3.0,1,3,1,0
3,96,354,3.0,1,3,1,0
3,126,384,2.8535,1,3,1,0
3,156,414,2.6467,1,3,1,0
3,186,444,2.4679,1,3,1,0
1,24,24,1.0,1,1,0,0
1,54,54,1.0,1,1,0,0
1,84,84,1.0,1,1,0,0
1,114,114,1.0,1,1,0,0
2,28,144,2.0,1,2,1,0
2,58,174,2.0,1,2,1,0
2,88,204,2.0,1,2,1,0
2,118,234,2.0,1,2,1,0
3,6,264,3.0,1,3,1,0
3,36,294,3.0,1,3,1,0
3,66,324,3.0,1,3,1,0
3,96,354,3.0,1,3,1,0
3,126,384,2.8535,1,3,1,0
3,156,414,2.6467,1,3,1,0
3,186,444,2.4679,1,3,1,0
1,15,15,1.0,1,1,0,0
1,45,45,1.0,1,1,0,0
1,75,75,1.0,1,1,0,0
1,105,105,1.0,1,1,0,0
1,135,135,1.0,1,1,0,0
1,165,165,1.0,1,1,0,0
2,29,195,2.0,1,1,0,0
2,59,225,2.0,1,1,0,0
2,89,255,2.0,1,1,0,0
3,18,285,3.0,1,1,0,0
3,48,315,3.0,1,1,0,0
3,78,345,3.0,1,1,0,0
3,108,375,2.922,1,1,0,0
3,138,405,2.7056,1,1,0,0
3,168,435,2.519,1,1,0,0
3,198,465,2.3565,1,1,0,0
4,23,495,2.9515,1,1,1,0
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
2,11,197,2.0,1,2,0,0
2,41,227,2.0,1,2,0,0
3,12,257,3.0,1,2,0,0
3,42,287,3.0,1,2,0,0
3,72,317,3.0,1,2,0,0
3,102,347,3.0,1,2,0,0
3,132,377,2.9065,1,2,0,0
3,162,407,2.6923,1,2,0,0
4,0,437,3.3432,1,3,0,0
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
2,11,197,2.0,1,2,0,0
2,41,227,2.0,1,2,0,0
3,12,257,3.0,1,2,0,0
3,42,287,3.0,1,2,0,0
3,72,317,3.0,1,2,0,0
3,102,347,3.0,1,2,0,0
3,132,377,2.9065,1,2,0,0
3,162,407,2.6923,1,2,0,0
3,192,437,2.5074,1,2,0,0
1,55,55,1.0,1,1,0,0
1,85,85,1.0,1,1,0,0
1,115,115,1.0,1,1,0,0
1,145,145,1.0,1,1,0,0
1,175,175,1.0,1,1,0,0
2,6,205,2.0,1,1,0,0
2,36,235,2.0,1,1,0,0
2,66,265,2.0,1,1,0,0
2,96,295,2.0,1,1,0,0
2,126,325,2.0,1,1,0,0
2,156,355,2.0,1,1,0,0
3,13,385,2.8461,1,2,0,0
3,43,415,2.6404,1,2,0,0
3,73,445,2.4624,1,2,0,0
3,103,475,2.3068,1,2,0,0
3,133,505,2.1698,1,2,0,0
3,163,535,2.0481,1,2,0,0
4,17,565,2.5858,1,2,1,0
4,47,595,2.4555,1,2,1,0
1,10,10,1.0,1,1,0,0
1,40,40,1.0,1,1,0,0
1,70,70,1.0,1,1,0,0
1,100,100,1.0,1,1,0,0
1,130,130,1.0,1,1,0,0
1,160,160,1.0,1,1,0,0
1,190,190,1.0,1,1,0,0
2,4,220,2.0,1,2,0,0
2,34,250,2.0,1,2,0,0
2,64,280,2.0,1,2,0,0
2,94,310,2.0,1,2,0,0
2,124,340,2.0,1,2,0,0
2,154,370,1.9743,1,2,0,0
3,12,400,2.7394,1,2,0,0
3,42,430,2.5483,1,2,0,0
3,72,460,2.3821,1,2,0,0
3,102,490,2.2362,1,2,0,0
3,132,520,2.1072,1,2,0,0
3,162,550,1.9923,1,2,0,0
1,10,10,1.0,1,1,0,0
1,40,40,1.0,1,1,0,0
1,70,70,1.0,1,1,0,0
1,100,100,1.0,1,1,0,0
1,130,130,1.0,1,1,0,0
1,160,160,1.0,1,1,0,0
1,190,190,1.0,1,1,0,0
1,220,220,1.0,1,1,0,0
1,250,250,1.0,1,1,0,0
1,280,280,1.0,1,1,0,0
1,310,310,1.0,1,1,0,0
1,340,340,1.0,1,1,0,0
1,370,370,0.9872,1,1,0,0
2,12,400,1.8263,1,2,0,0
2,42,430,1.6988,1,2,0,0
2,72,460,1.588,1,2,0,0
2,102,490,1.4908,1,2,0,0
2,132,520,1.4048,1,2,0,0
2,162,550,1.3282,1,2,0,0
1,28,28,1.0,1,1,0,0
1,58,58,1.0,1,1,0,0
1,88,88,1.0,1,1,0,0
1,118,118,1.0,1,1,0,0
1,148,148,1.0,1,1,0,0
1,178,178,1.0,1,1,0,0
1,208,208,1.0,1,1,0,0
2,8,238,2.0,1,2,0,0
2,38,268,2.0,1,2,0,0
2,68,298,2.0,1,2,0,0
2,98,328,2.0,1,2,0,0
2,128,358,2.0,1,2,0,0
2,158,388,1.8827,1,2,0,0
1,21,21,1.0,1,1,1,0
1,51,51,1.0,1,1,1,0
2,21,81,2.0,1,2,1,0
2,51,111,2.0,1,2,1,0
2,81,141,2.0,1,2,1,0
2,111,171,2.0,1,2,1,0
2,141,201,2.0,1,2,1,0
2,171,231,2.0,1,2,1,0
2,201,261,2.0,1,2,1,0
2,231,291,2.0,1,2,1,0
2,261,321,2.0,1,2,1,0
1,57,57,1.0,1,1,0,0
1,87,87,1.0,1,1,0,0
2,3,117,2.0,1,2,0,0
2,33,147,2.0,1,2,0,0
2,63,177,2.0,1,2,0,0
2,93,207,2.0,1,2,0,0
2,123,237,2.0,1,2,0,0
2,153,267,2.0,1,2,0,0
2,183,297,2.0,1,2,0,0
2,213,327,2.0,1,2,0,0
2,243,357,2.0,1,2,0,0
2,273,387,1.8876,1,2,0,0
2,303,417,1.7518,1,2,0,0
2,333,447,1.6342,1,2,0,0
2,363,477,1.5314,1,2,0,0
2,393,507,1.4408,1,2,0,0
2,423,537,1.3603,1,2,0,0
2,453,567,1.2884,1,2,0,0
2,483,597,1.2236,1,2,0,0
1,57,57,1.0,1,1,0,0
1,87,87,1.0,1,1,0,0
2,3,117,2.0,1,2,0,0
2,33,147,2.0,1,2,0,0
2,63,177,2.0,1,2,0,0
2,93,207,2.0,1,2,0,0
2,123,237,2.0,1,2,0,0
2,153,267,2.0,1,2,0,0
2,183,297,2.0,1,2,0,0
2,213,327,2.0,1,2,0,0
2,243,357,2.0,1,2,0,0
2,273,387,1.8876,1,2,0,0
2,303,417,1.7518,1,2,0,0
2,333,447,1.6342,1,2,0,0
2,363,477,1.5314,1,2,0,0
2,393,507,1.4408,1,2,0,0
2,423,537,1.3603,1,2,0,0
2,453,567,1.2884,1,2,0,0
2,483,597,1.2236,1,2,0,0
1,16,16,1.0,1,1,0,0
1,46,46,1.0,1,1,0,0
1,76,76,1.0,1,1,0,0
1,106,106,1.0,1,1,0,0
1,136,136,1.0,1,1,0,0
1,166,166,1.0,1,1,0,0
1,196,196,1.0,1,1,0,0
1,226,226,1.0,1,1,0,0
2,9,256,2.0,1,2,0,0
2,39,286,2.0,1,2,0,0
2,69,316,2.0,1,2,0,0
2,99,346,2.0,1,2,0,0
2,129,376,1.9428,1,2,0,0
3,0,406,2.6989,1,3,0,0
1,170,170,1.0,1,1,0,0
1,200,200,1.0,1,1,0,0
2,10,230,2.0,1,1,1,0
2,40,260,2.0,1,1,1,0
2,70,290,2.0,1,1,1,0
2,100,320,2.0,1,1,1,0
2,130,350,2.0,1,1,1,0
2,160,380,1.9224,1,1,1,0
2,190,410,1.7817,1,1,1,0
2,220,440,1.6602,1,1,1,0
2,250,470,1.5543,1,1,1,0
2,280,500,1.461,1,1,1,0
2,310,530,1.3783,1,1,1,0
2,340,560,1.3045,1,1,1,0
2,370,590,1.2381,1,1,1,0
2,400,620,1.1782,1,1,1,0
2,430,650,1.1238,1,1,1,0
2,460,680,1.0743,1,1,1,0
2,490,710,1.0289,1,1,1,0
1,170,170,1.0,1,1,0,0
1,200,200,1.0,1,1,0,0
2,10,230,2.0,1,1,1,0
2,40,260,2.0,1,1,1,0
2,70,290,2.0,1,1,1,0
2,100,320,2.0,1,1,1,0
2,130,350,2.0,1,1,1,0
2,160,380,1.9224,1,1,1,0
2,190,410,1.7817,1,1,1,0
2,220,440,1.6602,1,1,1,0
2,250,470,1.5543,1,1,1,0
2,280,500,1.461,1,1,1,0
2,310,530,1.3783,1,1,1,0
2,340,560,1.3045,1,1,1,0
2,370,590,1.2381,1,1,1,0
2,400,620,1.1782,1,1,1,0
2,430,650,1.1238,1,1,1,0
2,460,680,1.0743,1,1,1,0
2,490,710,1.0289,1,1,1,0
1,71,71,1.0,1,1,0,0
1,101,101,1.0,1,1,0,0
2,3,131,2.0,1,1,0,0
2,33,161,2.0,1,1,0,0
2,63,191,2.0,1,1,0,0
2,93,221,2.0,1,1,0,0
2,123,251,2.0,1,1,0,0
2,153,281,2.0,1,1,0,0
2,183,311,2.0,1,1,0,0
2,213,341,2.0,1,1,0,0
2,243,371,1.969,1,1,0,0
3,22,401,2.7325,1,2,0,0
3,52,431,2.5423,1,2,0,0
4,11,461,3.1692,1,2,1,0
4,41,491,2.9756,1,2,1,0
4,71,521,2.8042,1,2,1,0
4,101,551,2.6515,1,2,1,0
4,131,581,2.5146,1,2,1,0
4,161,611,2.3912,1,2,1,0
1,26,26,1.0,1,1,0,0
1,56,56,1.0,1,1,0,0
1,86,86,1.0,1,1,0,0
1,116,116,1.0,1,1,0,0
1,146,146,1.0,1,1,0,0
1,176,176,1.0,1,1,0,0
1,206,206,1.0,1,1,0,0
1,236,236,1.0,1,1,0,0
2,27,266,2.0,1,2,0,0
2,57,296,2.0,1,2,0,0
2,87,326,2.0,1,2,0,0
2,117,356,2.0,1,2,0,0
1,8,8,1.0,1,1,0,0
1,38,38,1.0,1,1,0,0
1,68,68,1.0,1,1,0,0
2,24,98,2.0,1,1,0,0
2,54,128,2.0,1,1,0,0
2,84,158,2.0,1,1,0,0
2,114,188,2.0,1,1,0,0
2,144,218,2.0,1,1,0,0
2,174,248,2.0,1,1,0,0
3,15,278,3.0,1,2,0,0
3,45,308,3.0,1,2,0,0
3,75,338,3.0,1,2,0,0
3,105,368,2.9776,1,2,0,0
3,135,398,2.7531,1,2,0,0
3,165,428,2.5602,1,2,0,0
3,195,458,2.3925,1,2,0,0
4,14,488,2.9939,1,3,0,0
1,21,21,1.0,1,1,0,0
1,51,51,1.0,1,1,0,0
1,81,81,1.0,1,1,0,0
1,111,111,1.0,1,1,0,0
1,141,141,1.0,1,1,0,0
1,171,171,1.0,1,1,0,0
1,201,201,1.0,1,1,0,0
1,231,231,1.0,1,1,0,0
2,2,261,2.0,1,2,0,0
2,32,291,2.0,1,2,0,0
2,62,321,2.0,1,2,0,0
2,92,351,2.0,1,2,0,0
2,122,381,1.9173,1,2,0,0
2,152,411,1.7774,1,2,0,0
2,182,441,1.6565,1,2,0,0
2,212,471,1.551,1,2,0,0
2,242,501,1.4581,1,2,0,0
2,272,531,1.3757,1,2,0,0
2,302,561,1.3021,1,2,0,0
1,185,185,1.0,1,1,0,0
1,215,215,1.0,1,1,0,0
2,3,245,2.0,1,2,0,0
2,33,275,2.0,1,2,0,0
2,63,305,2.0,1,2,0,0
2,93,335,2.0,1,2,0,0
2,123,365,2.0,1,2,0,0
2,153,395,1.8494,1,2,0,0
2,183,425,1.7188,1,2,0,0
2,213,455,1.6055,1,2,0,0
2,243,485,1.5062,1,2,0,0
2,273,515,1.4184,1,2,0,0
2,303,545,1.3404,1,2,0,0
2,333,575,1.2704,1,2,0,0
2,363,605,1.2074,1,2,0,0
2,393,635,1.1504,1,2,0,0
2,423,665,1.0985,1,2,0,0
2,453,695,1.0511,1,2,0,0
2,483,725,1.0076,1,2,0,0
1,20,20,1.0,1,1,1,0
1,50,50,1.0,1,1,1,0
1,80,80,1.0,1,1,1,0
2,29,110,2.0,1,1,2,0
2,59,140,2.0,1,1,2,0
2,89,170,2.0,1,1,2,0
3,6,200,3.0,1,1,2,0
3,36,230,3.0,1,1,2,0
3,66,260,3.0,1,1,2,0
3,96,290,3.0,1,1,2,0
3,126,320,3.0,1,1,2,0
3,156,350,3.0,1,1,2,0
3,186,380,2.8836,1,1,2,0
3,216,410,2.6726,1,1,2,0
3,246,440,2.4903,1,1,2,0
3,276,470,2.3314,1,1,2,0
3,306,500,2.1915,1,1,2,0
3,336,530,2.0675,1,1,2,0
1,39,39,1.0,1,1,0,0
1,69,69,1.0,1,1,0,0
2,18,99,2.0,1,2,1,0
2,48,129,2.0,1,2,1,0
2,78,159,2.0,1,2,1,0
2,108,189,2.0,1,2,1,0
2,138,219,2.0,1,2,1,0
2,168,249,2.0,1,2,1,0
2,198,279,2.0,1,2,1,0
3,10,309,3.0,1,2,1,0
3,40,339,3.0,1,2,1,0
3,70,369,2.9695,1,2,1,0
4,23,399,3.6617,1,2,1,0
4,53,429,3.4056,1,2,1,0
4,83,459,3.183,1,2,1,0
4,113,489,2.9877,1,2,1,0
4,143,519,2.815,1,2,1,0
4,173,549,2.6612,1,2,1,0
4,203,579,2.5233,1,2,1,0
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
1,197,197,1.0,1,1,0,0
2,24,227,2.0,1,2,0,0
2,54,257,2.0,1,2,0,0
2,84,287,2.0,1,2,0,0
2,114,317,2.0,1,2,0,0
2,144,347,2.0,1,2,0,0
2,174,377,1.9377,1,2,0,0
2,204,407,1.7948,1,2,0,0
3,3,437,2.5074,1,2,0,0
3,33,467,2.3464,1,2,0,0
3,63,497,2.2047,1,2,0,0
3,93,527,2.0792,1,2,0,0
3,123,557,1.9672,1,2,0,0
1,17,17,1.0,1,1,0,0
1,47,47,1.0,1,1,0,0
1,77,77,1.0,1,1,0,0
1,107,107,1.0,1,1,0,0
1,137,137,1.0,1,1,0,0
1,167,167,1.0,1,1,0,0
1,197,197,1.0,1,1,0,0
2,24,227,2.0,1,2,0,0
2,54,257,2.0,1,2,0,0
2,84,287,2.0,1,2,0,0
2,114,317,2.0,1,2,0,0
2,144,347,2.0,1,2,0,0
2,174,377,1.9377,1,2,0,0
2,204,407,1.7948,1,2,0,0
3,3,437,2.5074,1,2,0,0
3,33,467,2.3464,1,2,0,0
3,63,497,2.2047,1,2,0,0
3,93,527,2.0792,1,2,0,0
3,123,557,1.9672,1,2,0,0
1,41,41,1.0,1,1,0,0
1,71,71,1.0,1,1,0,0
1,101,101,1.0,1,1,0,0
2,21,131,2.0,1,2,0,0
2,51,161,2.0,1,2,0,0
2,81,191,2.0,1,2,0,0
2,111,221,2.0,1,2,0,0
2,141,251,2.0,1,2,0,0
2,171,281,2.0,1,2,0,0
2,201,311,2.0,1,2,0,0
2,231,341,2.0,1,2,0,0
2,261,371,1.969,1,2,0,0
2,291,401,1.8217,1,2,0,0
2,321,431,1.6949,1,2,0,0
2,351,461,1.5846,1,2,0,0
2,381,491,1.4878,1,2,0,0
2,411,521,1.4021,1,2,0,0
2,441,551,1.3258,1,2,0,0
2,471,581,1.2573,1,2,0,0
1,8,8,1.0,1,1,0,0
1,38,38,1.0,1,1,0,0
2,7,68,2.0,1,2,0,0
2,37,98,2.0,1,2,0,0
2,67,128,2.0,1,2,0,0
2,97,158,2.0,1,2,0,0
2,127,188,2.0,1,2,0,0
2,157,218,2.0,1,2,0,0
3,14,248,3.0,1,3,0,0
3,44,278,3.0,1,3,0,0
3,74,308,3.0,1,3,0,0
3,104,338,3.0,1,3,0,0
3,134,368,2.9776,1,3,0,0
1,16,16,1.0,1,1,0,0
1,46,46,1.0,1,1,0,0
1,76,76,1.0,1,1,0,0
1,106,106,1.0,1,1,0,0
1,136,136,1.0,1,1,0,0
2,7,166,2.0,1,2,0,0
2,37,196,2.0,1,2,0,0
2,67,226,2.0,1,2,0,0
2,97,256,2.0,1,2,0,0
2,127,286,2.0,1,2,0,0
2,157,316,2.0,1,2,0,0
2,187,346,2.0,1,2,0,0
2,217,376,1.9428,1,2,0,0
1,16,16,1.0,1,1,0,0
1,46,46,1.0,1,1,0,0
1,76,76,1.0,1,1,0,0
1,106,106,1.0,1,1,0,0
1,136,136,1.0,1,1,0,0
2,7,166,2.0,1,2,0,0
2,37,196,2.0,1,2,0,0
2,67,226,2.0,1,2,0,0
2,97,256,2.0,1,2,0,0
2,127,286,2.0,1,2,0,0
2,157,316,2.0,1,2,0,0
2,187,346,2.0,1,2,0,0
2,217,376,1.9428,1,2,0,0
2,64,242,2.0,1,1,0,0
2,94,272,2.0,1,1,0,0
3,21,302,3.0,1,1,1,0
3,51,332,3.0,1,1,1,0
3,81,362,3.0,1,1,1,0
3,111,392,2.7953,1,1,1,0
3,141,422,2.5966,1,1,1,0
3,171,452,2.4242,1,1,1,0
3,201,482,2.2733,1,1,1,0
3,231,512,2.1401,1,1,1,0
3,261,542,2.0217,1,1,1,0
3,291,572,1.9156,1,1,1,0
3,321,602,1.8202,1,1,1,0
3,351,632,1.7338,1,1,1,0
3,381,662,1.6552,1,1,1,0
3,411,692,1.5835,1,1,1,0
3,441,722,1.5177,1,1,1,0
3,471,752,1.4571,1,1,1,0
3,501,782,1.4012,1,1,1,0
2,64,242,2.0,1,1,0,0
2,94,272,2.0,1,1,0,0
3,21,302,3.0,1,1,1,0
3,51,332,3.0,1,1,1,0
3,81,362,3.0,1,1,1,0
3,111,392,2.7953,1,1,1,0
3,141,422,2.5966,1,1,1,0
3,171,452,2.4242,1,1,1,0
3,201,482,2.2733,1,1,1,0
3,231,512,2.1401,1,1,1,0
3,261,542,2.0217,1,1,1,0
3,291,572,1.9156,1,1,1,0
3,321,602,1.8202,1,1,1,0
3,351,632,1.7338,1,1,1,0
3,381,662,1.6552,1,1,1,0
3,411,692,1.5835,1,1,1,0
3,441,722,1.5177,1,1,1,0
3,471,752,1.4571,1,1,1,0
3,501,782,1.4012,1,1,1,0
1,10,10,1.0,1,1,0,0
1,40,40,1.0,1,1,0,0
1,70,70,1.0,1,1,0,0
1,100,100,1.0,1,1,0,0
1,130,130,1.0,1,1,0,0
1,160,160,1.0,1,1,0,0
1,190,190,1.0,1,1,0,0
1,220,220,1.0,1,1,0,0
2,3,250,2.0,1,2,0,0
2,33,280,2.0,1,2,0,0
2,63,310,2.0,1,2,0,0
2,93,340,2.0,1,2,0,0
2,123,370,1.9743,1,2,0,0
2,153,400,1.8263,1,2,0,0
2,183,430,1.6988,1,2,0,0
1,97,97,1.0,1,1,1,0
2,19,127,2.0,1,2,1,0
2,49,157,2.0,1,2,1,0
2,79,187,2.0,1,2,1,0
2,109,217,2.0,1,2,1,0
2,139,247,2.0,1,2,1,0
2,169,277,2.0,1,2,1,0
2,199,307,2.0,1,2,1,0
2,229,337,2.0,1,2,1,0
2,259,367,1.9905,1,2,1,0
2,289,397,1.8401,1,2,1,0
2,319,427,1.7108,1,2,1,0
2,349,457,1.5985,1,2,1,0
2,379,487,1.5,1,2,1,0
2,409,517,1.413,1,2,1,0
2,439,547,1.3355,1,2,1,0
2,469,577,1.266,1,2,1,0
2,499,607,1.2035,1,2,1,0
2,529,637,1.1468,1,2,1,0
1,97,97,1.0,1,1,1,0
2,19,127,2.0,1,2,1,0
2,49,157,2.0,1,2,1,0
2,79,187,2.0,1,2,1,0
2,109,217,2.0,1,2,1,0
2,139,247,2.0,1,2,1,0
2,169,277,2.0,1,2,1,0
2,199,307,2.0,1,2,1,0
2,229,337,2.0,1,2,1,0
2,259,367,1.9905,1,2,1,0
2,289,397,1.8401,1,2,1,0
2,319,427,1.7108,1,2,1,0
2,349,457,1.5985,1,2,1,0
2,379,487,1.5,1,2,1,0
2,409,517,1.413,1,2,1,0
2,439,547,1.3355,1,2,1,0
2,469,577,1.266,1,2,1,0
2,499,607,1.2035,1,2,1,0
2,529,637,1.1468,1,2,1,0
1,0,0,1.0,1,1,0,0
1,30,30,1.0,1,1,0,0
1,60,60,1.0,1,1,0,0
1,90,90,1.0,1,1,0,0
1,120,120,1.0,1,1,0,0
1,150,150,1.0,1,1,0,0
1,180,180,1.0,1,1,0,0
2,7,210,2.0,1,2,0,0
2,37,240,2.0,1,2,0,0
2,67,270,2.0,1,2,0,0
2,97,300,2.0,1,2,0,0
2,127,330,2.0,1,2,0,0
2,157,360,2.0,1,2,0,0
3,17,390,2.8096,1,2,0,0
3,47,420,2.6089,1,2,0,0
1,28,28,1.0,1,1,0,0
1,58,58,1.0,1,1,0,0
1,88,88,1.0,1,1,0,0
1,118,118,1.0,1,1,0,0
2,23,148,2.0,1,1,0,0
2,53,178,2.0,1,1,0,0
2,83,208,2.0,1,1,0,0
2,113,238,2.0,1,1,0,0
2,143,268,2.0,1,1,0,0
3,8,298,3.0,1,2,0,0
3,38,328,3.0,1,2,0,0
3,68,358,3.0,1,2,0,0
3,98,388,2.8241,1,2,0,0
4,29,418,3.4952,1,2,0,0
4,59,448,3.2612,1,2,0,0
4,89,478,3.0565,1,2,0,0
4,119,508,2.876,1,2,0,0
1,163,163,1.0,1,1,0,0
1,193,193,1.0,1,1,0,0
1,223,223,1.0,1,1,0,0
2,29,253,2.0,1,2,0,0
2,59,283,2.0,1,2,0,0
2,89,313,2.0,1,2,0,0
2,119,343,2.0,1,2,0,0
2,149,373,1.9584,1,2,0,0
2,179,403,1.8127,1,2,0,0
2,209,433,1.6871,1,2,0,0
2,239,463,1.5778,1,2,0,0
2,269,493,1.4817,1,2,0,0
2,299,523,1.3967,1,2,0,0
2,329,553,1.321,1,2,0,0
2,359,583,1.253,1,2,0,0
2,389,613,1.1917,1,2,0,0
2,419,643,1.1361,1,2,0,0
2,449,673,1.0854,1,2,0,0
2,479,703,1.0391,1,2,0,0
1,1,1,1.0,1,1,0,0
1,31,31,1.0,1,1,0,0
1,61,61,1.0,1,1,0,0
1,91,91,1.0,1,1,0,0
2,7,121,2.0,1,2,0,0
2,37,151,2.0,1,2,0,0
2,67,181,2.0,1,2,0,0
2,97,211,2.0,1,2,0,0
2,127,241,2.0,1,2,0,0
3,29,271,3.0,1,2,0,0
3,59,301,3.0,1,2,0,0
3,89,331,3.0,1,2,0,0
3,119,361,3.0,1,2,0,0
4,2,391,3.7366,1,3,0,0
1,45,45,1.0,1,1,0,0
1,75,75,1.0,1,1,0,0
2,14,105,2.0,1,2,0,0
2,44,135,2.0,1,2,0,0
