row_key,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike
3-4-2025-09,3,4,24308,9,13,18,10,14,13.667,14.333,13.5,65,0.2,3.197,3.122,1.0123,0.963,237,221.67,1214,1197.0,0.1952,66.0,0.8387,0.5385,8.5,3.511,72.8,41.5,0.512,30,0
3-4-2025-10,3,4,24309,10,19,13,18,18,16.667,14.333,13.917,65,0.2923,3.197,3.475,1.1976,1.3653,215,222.0,1104,1169.33,0.1947,65.67,0.846,0.4737,8.17,3.511,72.8,41.5,0.512,31,0
3-4-2025-11,3,4,24310,11,16,19,13,11,16.0,15.0,13.75,110,0.1455,3.055,3.32,1.1636,1.1636,210,220.67,1707,1341.67,0.123,80.0,1.4255,0.4375,8.0,3.511,72.8,41.5,0.512,30,0
3-4-2025-12,3,4,24311,12,12,16,19,12,15.667,14.667,13.833,109,0.1101,3.249,3.262,1.1325,0.8675,185,203.33,1697,1502.67,0.109,94.67,1.4279,0.4167,7.83,3.511,72.8,41.5,0.512,31,0
3-4-2026-01,3,4,24312,1,13,12,16,12,13.667,15.167,13.917,84,0.1548,2.672,3.226,0.982,0.9341,229,208.0,1284,1562.67,0.1783,101.0,1.1004,0.4615,7.67,3.511,72.8,41.5,0.512,31,1
3-4-2026-02,3,4,24313,2,21,13,12,9,15.333,15.667,14.667,141,0.1489,3.35,3.704,1.0455,1.4318,390,268.0,2265,1748.67,0.1722,111.33,1.6954,0.619,7.83,3.511,72.8,41.5,0.512,28,0
3-4-2026-03,3,4,24314,3,20,21,13,19,18.0,16.833,15.583,115,0.1739,3.436,3.546,1.1551,1.2834,375,331.33,2094,1881.0,0.1791,113.33,1.3081,0.7,9.0,3.511,72.8,41.5,0.512,31,1
3-4-2026-04,3,4,24315,4,27,20,21,12,22.667,18.167,16.25,159,0.1698,5.145,4.693,1.3949,1.6615,465,410.0,2455,2271.33,0.1894,138.33,1.693,0.5926,10.17,3.511,72.8,41.5,0.512,30,0
3-4-2026-05,3,4,24316,5,16,27,20,14,21.0,18.167,16.583,152,0.1053,5.145,4.518,1.2663,0.9648,431,423.67,2324,2291.0,0.1855,142.0,1.5162,0.6875,10.83,3.511,72.8,41.5,0.512,31,0
3-4-2026-06,3,4,24317,6,23,16,27,10,22.0,20.0,17.333,141,0.1631,4.546,4.767,1.2692,1.3269,434,443.33,2456,2411.67,0.1767,150.67,1.3281,0.6087,12.33,3.511,72.8,41.5,0.512,30,0
3-5-2024-02,3,5,24289,2,5,5,8,5,6.0,6.833,5.833,74,0.0676,2.192,1.951,1.0286,0.8571,100,99.33,1240,1432.33,0.0806,94.33,0.9507,0.8,4.17,3.511,72.8,41.5,0.512,28,0
3-5-2024-03,3,5,24290,3,5,5,5,5,5.0,6.5,5.833,65,0.0769,2.291,1.951,0.8571,0.8571,86,96.0,1148,1225.0,0.0749,73.67,0.8423,0.6,4.17,3.511,72.8,41.5,0.512,31,0
3-5-2024-04,3,5,24291,4,5,5,5,5,5.0,6.5,5.833,64,0.0781,2.291,1.951,0.8571,0.8571,101,95.67,1171,1186.33,0.0863,67.67,0.8458,0.6,4.0,3.511,72.8,41.5,0.512,30,0
3-5-2024-05,3,5,24292,5,5,5,5,6,5.0,5.5,5.833,79,0.0633,1.118,1.951,0.8571,0.8571,99,95.33,1175,1164.67,0.0843,69.33,1.0161,0.2,3.33,3.511,72.8,41.5,0.512,31,1
3-5-2024-06,3,5,24293,6,9,5,5,5,6.333,5.667,6.083,81,0.1111,1.491,2.139,1.0411,1.4795,92,97.33,1270,1205.33,0.0724,74.67,1.0199,0.5556,3.17,3.511,72.8,41.5,0.512,30,0
3-5-2024-07,3,5,24294,7,4,9,5,3,6.0,5.5,6.0,73,0.0548,1.607,2.198,1.0,0.6667,86,92.33,1177,1207.33,0.0731,77.67,0.904,0.5,3.0,3.511,72.8,41.5,0.512,31,0
3-5-2024-08,3,5,24295,8,5,4,9,7,6.0,5.5,6.167,65,0.0769,1.607,2.034,0.973,0.8108,89,89.0,1103,1183.33,0.0807,73.0,0.8125,0.6,2.83,3.511,72.8,41.5,0.512,31,0
3-5-2024-10,3,5,24297,10,5,5,5,11,5.0,5.5,6.0,73,0.0685,1.607,2.041,0.8333,0.8333,114,97.67,1190,1169.0,0.0958,70.33,0.8985,0.8,3.0,3.511,72.8,41.5,0.512,31,0
3-5-2024-11,3,5,24298,11,6,5,5,8,5.333,5.667,5.583,106,0.0566,1.599,1.382,0.9552,1.0746,101,101.67,1701,1368.33,0.0594,84.0,1.3222,0.1667,3.0,3.511,72.8,41.5,0.512,30,0
3-5-2024-12,3,5,24299,12,7,6,5,5,6.0,5.333,5.5,119,0.0588,0.943,1.258,1.0909,1.2727,82,99.0,1744,1545.0,0.047,99.33,1.4969,0.4286,2.67,3.511,72.8,41.5,0.512,31,1
3-5-2025-01,3,5,24300,1,9,7,6,5,7.333,6.167,5.833,84,0.1071,1.462,1.572,1.2571,1.5429,93,92.0,1290,1578.33,0.0721,103.0,1.0544,0.4444,3.0,3.511,72.8,41.5,0.512,31,0
3-5-2025-02,3,5,24301,2,5,9,7,5,7.0,6.167,5.833,59,0.0847,1.462,1.572,1.2,0.8571,105,93.33,1210,1414.67,0.0868,87.33,0.7524,0.4,2.83,3.511,72.8,41.5,0.512,28,0
3-5-2025-03,3,5,24302,3,3,5,9,5,5.667,5.833,5.667,58,0.0517,1.863,1.748,1.0,0.5294,78,92.0,1077,1192.33,0.0724,67.0,0.7452,0.6667,2.67,3.511,72.8,41.5,0.512,31,0
3-5-2025-06,3,5,24305,6,7,6,5,4,6.0,5.833,5.583,70,0.1,1.863,1.498,1.0746,1.2537,98,103.67,1190,1175.33,0.0824,77.67,0.8908,0.7143,3.67,3.511,72.8,41.5,0.512,30,0
3-5-2025-07,3,5,24306,7,6,7,6,5,6.333,5.333,5.75,66,0.0909,1.247,1.422,1.1014,1.0435,111,105.0,1187,1181.67,0.0935,70.67,0.8462,0.6667,3.67,3.511,72.8,41.5,0.512,31,0
3-5-2025-08,3,5,24307,8,7,6,7,5,6.667,5.667,5.917,67,0.1045,1.374,1.441,1.1268,1.1831,105,104.67,1190,1189.0,0.0882,67.67,0.8571,0.1429,3.5,3.511,72.8,41.5,0.512,31,0
3-5-2025-09,3,5,24308,9,4,7,6,5,5.667,5.833,5.833,65,0.0615,1.067,1.518,0.9714,0.6857,100,105.33,1214,1197.0,0.0824,66.0,0.8387,0.5,3.5,3.511,72.8,41.5,0.512,30,0
3-5-2025-10,3,5,24309,10,4,4,7,6,5.0,5.667,5.75,65,0.0615,1.247,1.588,0.8696,0.6957,89,98.0,1104,1169.33,0.0806,65.67,0.846,0.75,3.17,3.511,72.8,41.5,0.512,31,0
3-5-2026-02,3,5,24313,2,6,4,5,3,5.0,4.167,4.917,141,0.0426,1.213,1.498,1.0169,1.2203,175,122.33,2265,1748.67,0.0773,111.33,1.6954,0.3333,2.17,3.511,72.8,41.5,0.512,28,1
3-5-2026-03,3,5,24314,3,8,6,4,5,6.0,4.833,5.333,115,0.0696,1.863,1.599,1.125,1.5,161,150.67,2094,1881.0,0.0769,113.33,1.3081,0.375,2.33,3.511,72.8,41.5,0.512,31,1
3-5-2026-04,3,5,24315,4,13,8,6,6,9.0,6.333,6.0,159,0.0818,3.496,2.646,1.5,2.1667,185,173.67,2455,2271.33,0.0754,138.33,1.693,0.5385,3.0,3.511,72.8,41.5,0.512,30,1
3-5-2026-05,3,5,24316,5,14,13,8,7,11.667,8.333,6.667,152,0.0921,3.859,3.448,1.75,2.1,170,172.0,2324,2291.0,0.0731,142.0,1.5162,0.4286,3.83,3.511,72.8,41.5,0.512,31,0
3-5-2026-06,3,5,24317,6,12,14,13,6,13.0,9.5,7.083,141,0.0851,3.731,3.752,1.8353,1.6941,179,178.0,2456,2411.67,0.0729,150.67,1.3281,1.0,5.17,3.511,72.8,41.5,0.512,30,0
3-6-2026-02,3,6,24313,2,6,5,4,0,5.0,3.667,3.167,141,0.0426,1.7,1.908,1.5789,1.8947,54,46.0,2265,1748.67,0.0238,111.33,1.6954,0.5,1.67,3.511,72.8,41.5,0.512,28,0
3-6-2026-03,3,6,24314,3,6,6,5,2,5.667,4.333,3.667,115,0.0522,1.7,1.795,1.5455,1.6364,72,57.33,2094,1881.0,0.0344,113.33,1.3081,0.3333,1.83,3.511,72.8,41.5,0.512,31,0
3-6-2026-04,3,6,24315,4,5,6,6,3,5.667,5.0,3.917,159,0.0314,0.816,1.754,1.4468,1.2766,82,69.33,2455,2271.33,0.0334,138.33,1.693,0.6,2.17,3.511,72.8,41.5,0.512,30,0
3-6-2026-05,3,6,24316,5,4,5,6,4,5.0,5.0,4.0,152,0.0263,0.816,1.732,1.25,1.0,76,76.67,2324,2291.0,0.0327,142.0,1.5162,0.75,2.33,3.511,72.8,41.5,0.512,31,0
3-7-2025-05,3,7,24304,5,10,4,3,2,5.667,4.833,3.917,76,0.1316,2.609,2.361,1.4468,2.5532,63,63.0,1168,1137.67,0.0539,73.67,0.956,0.5,2.67,3.511,72.8,41.5,0.512,31,0
3-7-2025-06,3,7,24305,6,2,10,4,2,5.333,4.5,3.917,70,0.0286,2.814,2.361,1.3617,0.5106,77,67.0,1190,1175.33,0.0647,77.67,0.8908,0.0,2.17,3.511,72.8,41.5,0.512,30,0
3-7-2026-04,3,7,24315,4,9,5,4,10,6.0,5.167,4.417,159,0.0566,1.863,2.597,1.3585,2.0377,135,129.33,2455,2271.33,0.055,138.33,1.693,0.3333,2.83,3.511,72.8,41.5,0.512,30,1
3-7-2026-05,3,7,24316,5,9,9,5,2,7.667,5.833,4.333,152,0.0592,2.339,2.427,1.7692,2.0769,121,127.33,2324,2291.0,0.0521,142.0,1.5162,0.4444,3.0,3.511,72.8,41.5,0.512,31,0
3-7-2026-06,3,7,24317,6,10,9,9,1,9.333,7.0,5.0,141,0.0709,2.38,2.769,1.8667,2.0,144,133.33,2456,2411.67,0.0586,150.67,1.3281,0.6,3.67,3.511,72.8,41.5,0.512,30,0
3-8-2024-04,3,8,24291,4,6,5,6,4,5.667,4.167,3.333,64,0.0938,1.675,1.929,1.7,1.8,64,64.33,1171,1186.33,0.0547,67.67,0.8458,1.0,2.83,3.511,72.8,41.5,0.512,30,0
3-8-2024-05,3,8,24292,5,7,6,5,3,6.0,4.667,3.583,79,0.0886,1.972,2.178,1.6744,1.9535,70,64.33,1175,1164.67,0.0596,69.33,1.0161,0.7143,3.17,3.511,72.8,41.5,0.512,31,0
3-8-2024-06,3,8,24293,6,3,7,6,4,5.333,4.833,3.583,81,0.037,1.772,2.178,1.4884,0.8372,65,66.33,1270,1205.33,0.0512,74.67,1.0199,0.6667,3.33,3.511,72.8,41.5,0.512,30,0
3-8-2024-07,3,8,24294,7,6,3,7,0,5.333,5.5,3.75,73,0.0822,1.258,2.278,1.4222,1.6,68,67.67,1177,1207.33,0.0578,77.67,0.904,0.6667,3.83,3.511,72.8,41.5,0.512,31,0
3-8-2024-08,3,8,24295,8,7,6,3,0,5.333,5.667,4.333,65,0.1077,1.374,2.134,1.2308,1.6154,70,67.67,1103,1183.33,0.0635,73.0,0.8125,0.5714,3.83,3.511,72.8,41.5,0.512,31,0
3-8-2024-09,3,8,24296,9,2,7,6,4,5.0,5.167,4.5,73,0.0274,1.951,1.848,1.1111,0.4444,51,63.0,1214,1164.67,0.042,70.33,0.9022,0.5,3.67,3.511,72.8,41.5,0.512,30,0
3-8-2024-10,3,8,24297,10,7,2,7,4,5.333,5.333,4.75,73,0.0959,2.055,1.963,1.1228,1.4737,62,61.0,1190,1169.0,0.0521,70.33,0.8985,0.4286,3.17,3.511,72.8,41.5,0.512,31,0
3-8-2024-12,3,8,24299,12,7,2,7,2,5.333,5.167,5.0,119,0.0588,2.267,2.041,1.0667,1.4,69,66.0,1744,1545.0,0.0396,99.33,1.4969,0.4286,2.67,3.511,72.8,41.5,0.512,31,0
3-8-2025-05,3,8,24304,5,5,6,5,3,5.333,4.833,4.667,76,0.0658,1.462,1.886,1.1429,1.0714,59,56.67,1168,1137.67,0.0505,73.67,0.956,0.8,3.33,3.511,72.8,41.5,0.512,31,1
3-8-2025-06,3,8,24305,6,10,5,6,6,7.0,5.333,5.25,70,0.1429,2.357,2.314,1.3333,1.9048,72,65.67,1190,1175.33,0.0605,77.67,0.8908,0.7,4.0,3.511,72.8,41.5,0.512,30,0
3-8-2025-07,3,8,24306,7,4,10,5,7,6.333,5.5,5.083,66,0.0606,2.217,2.326,1.2459,0.7869,76,69.0,1187,1181.67,0.064,70.67,0.8462,0.0,3.67,3.511,72.8,41.5,0.512,31,0
3-8-2025-08,3,8,24307,8,4,4,10,2,6.0,5.667,4.833,67,0.0597,2.055,2.267,1.2414,0.8276,66,71.33,1190,1189.0,0.0555,67.67,0.8571,0.5,3.67,3.511,72.8,41.5,0.512,31,0
3-8-2026-04,3,8,24315,4,16,3,8,5,9.0,6.5,5.667,159,0.1006,4.646,3.815,1.5882,2.8235,122,120.67,2455,2271.33,0.0497,138.33,1.693,0.625,3.67,3.511,72.8,41.5,0.512,30,0
3-8-2026-05,3,8,24316,5,10,16,3,10,9.667,7.167,6.083,152,0.0658,4.81,3.989,1.589,1.6438,132,122.0,2324,2291.0,0.0568,142.0,1.5162,0.5,4.17,3.511,72.8,41.5,0.512,31,0
3-8-2026-06,3,8,24317,6,8,10,16,4,11.333,8.0,5.917,141,0.0567,4.435,3.861,1.9155,1.3521,126,126.67,2456,2411.67,0.0513,150.67,1.3281,0.75,4.83,3.511,72.8,41.5,0.512,30,0
30-2-2024-02,30,2,24289,2,4,7,13,3,8.0,7.167,6.0,15,0.2667,4.81,3.651,1.3333,0.6667,492,690.0,1240,1432.33,0.3968,15.67,1.0526,0.75,3.67,1.681,84.1,30.0,0.163,28,0
30-2-2024-03,30,2,24290,3,6,4,7,6,5.667,8.0,6.25,11,0.5455,4.041,3.538,0.9067,0.96,425,477.67,1148,1225.0,0.3702,13.67,0.763,0.5,4.0,1.681,84.1,30.0,0.163,31,0
30-2-2024-10,30,2,24297,10,10,6,5,14,7.0,5.5,6.667,10,1.0,2.217,3.567,1.05,1.5,445,447.0,1190,1169.0,0.3739,10.67,0.7843,0.2,2.83,1.681,84.1,30.0,0.163,31,1
30-2-2024-11,30,2,24298,11,14,10,6,13,10.0,7.0,6.667,20,0.7,3.83,3.567,1.5,2.1,967,628.0,1701,1368.33,0.5685,12.67,1.5686,0.2857,3.17,1.681,84.1,30.0,0.163,30,0
30-2-2024-12,30,2,24299,12,10,14,10,7,11.333,8.0,6.417,16,0.625,3.697,3.2,1.7662,1.5584,992,801.33,1744,1545.0,0.5688,15.33,1.2632,0.7,3.83,1.681,84.1,30.0,0.163,31,0
30-2-2025-01,30,2,24300,1,11,10,14,4,11.667,9.333,6.75,20,0.55,3.037,3.443,1.7284,1.6296,553,837.33,1290,1578.33,0.4287,18.67,1.5287,0.6364,4.5,1.681,84.1,30.0,0.163,31,0
30-2-2025-02,30,2,24301,2,7,11,10,6,9.333,9.667,7.0,13,0.5385,2.625,3.342,1.3333,1.0,452,665.67,1210,1414.67,0.3736,16.33,1.0065,0.5714,4.33,1.681,84.1,30.0,0.163,28,0
30-2-2025-03,30,2,24302,3,3,7,11,3,7.0,9.167,6.75,9,0.3333,3.436,3.515,1.037,0.4444,425,476.67,1077,1192.33,0.3946,14.0,0.7059,1.0,4.5,1.681,84.1,30.0,0.163,31,0
30-2-2025-09,30,2,24308,9,7,4,5,10,5.333,4.333,6.75,13,0.5385,1.795,3.654,0.7901,1.037,434,441.33,1214,1197.0,0.3575,10.0,1.0263,0.7143,2.5,1.681,84.1,30.0,0.163,30,0
30-2-2025-11,30,2,24310,11,12,3,7,10,7.333,5.833,6.0,18,0.6667,3.023,3.317,1.2222,2.0,979,602.33,1707,1341.67,0.5735,13.67,1.44,0.4167,2.83,1.681,84.1,30.0,0.163,30,0
30-2-2025-12,30,2,24311,12,9,12,3,11,8.0,6.667,5.917,15,0.6,3.091,3.226,1.3521,1.5211,1016,796.33,1697,1502.67,0.5987,14.33,1.2081,0.8889,3.83,1.681,84.1,30.0,0.163,31,0
30-2-2026-01,30,2,24312,1,2,9,12,7,7.667,6.167,5.167,5,0.4,3.532,2.995,1.4839,0.3871,513,836.0,1284,1562.67,0.3995,12.67,0.4478,0.5,3.5,1.681,84.1,30.0,0.163,31,0
30-2-2026-02,30,2,24313,2,9,2,9,3,6.667,7.0,5.333,18,0.5,3.512,3.145,1.25,1.6875,860,796.33,2265,1748.67,0.3797,12.67,1.554,0.7778,4.5,1.681,84.1,30.0,0.163,28,0
30-2-2026-03,30,2,24314,3,7,9,2,1,6.0,7.0,5.667,20,0.35,3.512,3.091,1.0588,1.2353,793,722.0,2094,1881.0,0.3787,14.33,1.6,0.7143,4.5,1.681,84.1,30.0,0.163,31,0
30-2-2026-04,30,2,24315,4,8,7,9,5,8.0,7.833,6.25,29,0.2759,3.023,2.803,1.28,1.28,904,852.33,2455,2271.33,0.3682,22.33,2.0471,0.625,5.17,1.681,84.1,30.0,0.163,30,1
30-2-2026-05,30,2,24316,5,12,8,7,4,9.0,7.833,6.833,21,0.5714,3.023,3.184,1.3171,1.7561,870,855.67,2324,2291.0,0.3744,23.33,1.3923,0.4167,5.17,1.681,84.1,30.0,0.163,31,0
30-2-2026-06,30,2,24317,6,6,12,8,5,8.667,7.333,7.0,20,0.3,3.037,3.082,1.2381,0.8571,953,909.0,2456,2411.67,0.388,23.33,1.2903,0.5,4.33,1.681,84.1,30.0,0.163,30,0
30-4-2026-06,30,4,24317,6,5,4,7,1,5.333,3.667,2.5,20,0.25,1.972,1.848,2.1333,2.0,434,443.33,2456,2411.67,0.1767,23.33,1.2903,0.4,1.67,1.681,84.1,30.0,0.163,30,0
31-1-2026-04,31,1,24315,4,7,7,4,2,6.0,3.333,2.5,23,0.3043,2.867,2.432,2.4,2.8,371,331.0,2455,2271.33,0.1511,20.67,1.5,0.8571,2.83,0.933,76.5,30.0,0.23,30,0
31-1-2026-05,31,1,24316,5,8,7,7,4,7.333,4.5,3.0,35,0.2286,3.096,2.858,2.4444,2.6667,331,331.0,2324,2291.0,0.1424,25.33,2.0588,0.75,3.67,0.933,76.5,30.0,0.23,31,0
31-1-2026-06,31,1,24317,6,2,8,7,0,5.667,4.667,2.833,26,0.0769,2.925,2.853,2.0,0.7059,356,352.67,2456,2411.67,0.145,28.0,1.4312,0.5,3.67,0.933,76.5,30.0,0.23,30,0
31-2-2024-02,31,2,24289,2,3,7,6,3,5.333,5.167,4.25,11,0.2727,1.951,2.126,1.2549,0.7059,492,690.0,1240,1432.33,0.3968,11.33,1.0394,0.6667,2.83,0.933,76.5,30.0,0.23,28,0
31-2-2024-11,31,2,24298,11,9,4,4,6,5.667,4.167,4.5,19,0.4737,2.544,2.291,1.2593,2.0,967,628.0,1701,1368.33,0.5685,12.33,1.7015,0.8889,3.0,0.933,76.5,30.0,0.23,30,1
31-2-2024-12,31,2,24299,12,12,9,4,7,8.333,5.333,5.0,17,0.7059,3.902,3.082,1.6667,2.4,992,801.33,1744,1545.0,0.5688,15.33,1.4783,0.5833,3.33,0.933,76.5,30.0,0.23,31,0
31-2-2025-01,31,2,24300,1,8,12,9,3,9.667,6.5,5.083,17,0.4706,3.452,3.148,1.9016,1.5738,553,837.33,1290,1578.33,0.4287,17.67,1.4069,0.875,4.5,0.933,76.5,30.0,0.23,31,0
31-2-2025-02,31,2,24301,2,6,8,12,4,8.667,7.167,5.333,17,0.3529,2.853,3.091,1.625,1.125,452,665.67,1210,1414.67,0.3736,17.0,1.351,0.3333,4.67,0.933,76.5,30.0,0.23,28,0
31-2-2025-03,31,2,24302,3,9,6,8,2,7.667,8.0,5.75,12,0.75,2.517,3.218,1.3333,1.5652,425,476.67,1077,1192.33,0.3946,15.33,0.929,0.7778,5.67,0.933,76.5,30.0,0.23,31,0
31-2-2025-04,31,2,24303,4,1,9,6,7,5.333,7.5,5.667,4,0.25,3.403,3.325,0.9412,0.1765,407,428.0,1168,1151.67,0.3485,11.0,0.338,1.0,5.33,0.933,76.5,30.0,0.23,30,0
31-2-2025-05,31,2,24304,5,6,1,9,5,5.333,7.0,5.583,15,0.4,3.367,3.303,0.9552,1.0746,426,419.33,1168,1137.67,0.3647,10.33,1.2414,0.3333,4.33,0.933,76.5,30.0,0.23,31,0
31-2-2025-10,31,2,24309,10,6,6,3,9,5.0,4.667,6.083,12,0.5,1.374,2.957,0.8219,0.9863,394,422.67,1104,1169.33,0.3569,12.0,0.9231,0.3333,2.0,0.933,76.5,30.0,0.23,31,1
31-2-2025-11,31,2,24310,11,8,6,6,12,6.667,5.0,6.0,19,0.4211,1.826,2.887,1.1111,1.3333,979,602.33,1707,1341.67,0.5735,15.0,1.4615,0.5,2.33,0.933,76.5,30.0,0.23,30,1
31-2-2025-12,31,2,24311,12,14,8,6,8,9.333,6.833,6.167,19,0.7368,3.578,3.262,1.5135,2.2703,1016,796.33,1697,1502.67,0.5987,16.67,1.443,0.7143,3.67,0.933,76.5,30.0,0.23,31,0
31-2-2026-01,31,2,24312,1,5,14,8,6,9.0,7.0,5.917,14,0.3571,3.464,3.226,1.5211,0.8451,513,836.0,1284,1562.67,0.3995,17.33,1.0839,0.2,3.67,0.933,76.5,30.0,0.23,31,0
31-2-2026-02,31,2,24313,2,8,5,14,9,9.0,7.833,6.083,21,0.381,2.967,3.278,1.4795,1.3151,860,796.33,2265,1748.67,0.3797,18.0,1.5849,0.375,3.83,0.933,76.5,30.0,0.23,28,0
31-2-2026-03,31,2,24314,3,5,8,5,1,6.0,7.667,5.75,18,0.2778,3.091,3.166,1.0435,0.8696,793,722.0,2094,1881.0,0.3787,17.67,1.3091,0.8,4.0,0.933,76.5,30.0,0.23,31,0
31-2-2026-04,31,2,24315,4,8,5,8,6,7.0,8.0,6.333,23,0.3478,3.0,2.867,1.1053,1.2632,904,852.33,2455,2271.33,0.3682,20.67,1.5,0.75,4.67,0.933,76.5,30.0,0.23,30,1
31-2-2026-05,31,2,24316,5,11,8,5,3,8.0,8.5,6.75,35,0.3143,3.202,3.139,1.1852,1.6296,870,855.67,2324,2291.0,0.3744,25.33,2.0588,0.4545,4.83,0.933,76.5,30.0,0.23,31,0
31-2-2026-06,31,2,24317,6,9,11,8,4,9.333,7.667,7.25,26,0.3462,2.134,2.976,1.2874,1.2414,953,909.0,2456,2411.67,0.388,28.0,1.4312,0.4444,3.83,0.933,76.5,30.0,0.23,30,0
4-1-2024-02,4,1,24289,2,7,9,5,5,7.0,7.667,7.75,55,0.1273,2.211,2.005,0.9032,0.9032,146,158.67,1240,1432.33,0.1177,63.67,0.9551,0.4286,4.17,2.445,88.6,47.7,0.536,28,0
4-1-2024-03,4,1,24290,3,9,7,9,8,8.333,8.333,8.083,49,0.1837,1.886,1.847,1.0309,1.1134,168,162.33,1148,1225.0,0.1463,52.0,0.834,0.8889,5.17,2.445,88.6,47.7,0.536,31,1
4-1-2024-04,4,1,24291,4,12,9,7,8,9.333,8.833,8.417,54,0.2222,2.339,2.139,1.1089,1.4257,170,161.33,1171,1186.33,0.1452,52.67,0.9324,0.5833,5.67,2.445,88.6,47.7,0.536,30,0
4-1-2024-05,4,1,24292,5,9,12,9,11,10.0,8.5,8.5,52,0.1731,2.141,2.141,1.1765,1.0588,182,173.33,1175,1164.67,0.1549,51.67,0.8902,0.3333,5.33,2.445,88.6,47.7,0.536,31,0
4-1-2024-06,4,1,24293,6,5,9,12,8,8.667,8.5,8.0,62,0.0806,2.141,2.198,1.0833,0.625,174,175.33,1270,1205.33,0.137,56.0,1.0479,0.6,5.17,2.445,88.6,47.7,0.536,30,0
4-1-2024-07,4,1,24294,7,7,5,9,7,7.0,8.167,7.917,44,0.1591,2.192,2.216,0.8842,0.8842,147,167.67,1177,1207.33,0.1249,52.67,0.7489,0.4286,4.5,2.445,88.6,47.7,0.536,31,0
4-1-2024-08,4,1,24295,8,6,7,5,5,6.0,8.0,7.833,51,0.1176,2.309,2.267,0.766,0.766,149,156.67,1103,1183.33,0.1351,52.33,0.8632,0.6667,4.67,2.445,88.6,47.7,0.536,31,1
4-1-2024-09,4,1,24296,9,10,6,7,9,7.667,8.167,8.25,68,0.1471,2.409,2.165,0.9293,1.2121,169,155.0,1214,1164.67,0.1392,54.33,1.1349,0.6,4.33,2.445,88.6,47.7,0.536,30,0
4-1-2024-10,4,1,24297,10,5,10,6,11,7.0,7.0,7.917,49,0.102,1.915,2.326,0.8842,0.6316,135,151.0,1190,1169.0,0.1134,56.0,0.8201,1.0,4.0,2.445,88.6,47.7,0.536,31,0
4-1-2024-11,4,1,24298,11,5,5,10,5,6.667,6.333,7.417,78,0.0641,1.795,2.253,0.8989,0.6742,154,152.67,1701,1368.33,0.0905,65.0,1.341,0.4,3.83,2.445,88.6,47.7,0.536,30,0
4-1-2024-12,4,1,24299,12,9,5,5,9,6.333,7.0,7.75,82,0.1098,1.915,2.165,0.8172,1.1613,175,154.67,1744,1545.0,0.1003,69.67,1.4138,0.6667,4.33,2.445,88.6,47.7,0.536,31,0
4-1-2025-01,4,1,24300,1,7,9,5,7,7.0,7.0,7.583,68,0.1029,1.915,2.139,0.9231,0.9231,151,160.0,1290,1578.33,0.1171,76.0,1.1461,0.4286,4.33,2.445,88.6,47.7,0.536,31,0
4-1-2025-02,4,1,24301,2,6,7,9,9,7.333,7.0,7.5,68,0.0882,1.915,2.179,0.9778,0.8,162,162.67,1210,1414.67,0.1339,72.67,1.1255,0.3333,4.0,2.445,88.6,47.7,0.536,28,0
4-1-2025-03,4,1,24302,3,8,6,7,12,7.0,6.667,7.417,53,0.1509,1.491,2.139,0.9438,1.0787,131,148.0,1077,1192.33,0.1216,63.0,0.8724,0.25,3.33,2.445,88.6,47.7,0.536,31,0
4-1-2025-04,4,1,24303,4,6,8,6,9,6.667,6.833,6.917,67,0.0896,1.344,1.656,0.9639,0.8675,159,150.67,1168,1151.67,0.1361,62.67,1.0836,0.3333,2.83,2.445,88.6,47.7,0.536,30,0
4-1-2025-05,4,1,24304,5,6,6,8,5,6.667,7.0,6.667,51,0.1176,1.155,1.546,1.0,0.9,199,163.0,1168,1137.67,0.1704,57.0,0.8259,0.5,3.0,2.445,88.6,47.7,0.536,31,1
4-1-2025-06,4,1,24305,6,12,6,6,7,8.0,7.5,7.25,81,0.1481,2.141,2.046,1.1034,1.6552,183,180.33,1190,1175.33,0.1538,66.33,1.2789,0.6667,3.33,2.445,88.6,47.7,0.536,30,1
4-1-2025-07,4,1,24306,7,12,12,6,6,10.0,8.333,7.667,62,0.1935,2.687,2.427,1.3043,1.5652,149,177.0,1187,1181.67,0.1255,64.67,0.9563,0.4167,3.67,2.445,88.6,47.7,0.536,31,0
4-1-2025-08,4,1,24307,8,6,12,12,10,10.0,8.333,7.667,50,0.12,2.687,2.427,1.3043,0.7826,171,167.67,1190,1189.0,0.1437,64.33,0.7722,0.5,3.83,2.445,88.6,47.7,0.536,31,0
4-1-2025-09,4,1,24308,9,12,6,12,5,10.0,9.0,7.833,70,0.1714,3.0,2.64,1.2766,1.5319,146,155.33,1214,1197.0,0.1203,60.67,1.0783,0.1667,3.83,2.445,88.6,47.7,0.536,30,0
4-1-2025-10,4,1,24309,10,10,12,6,5,9.333,9.667,8.25,57,0.1754,2.687,2.554,1.1313,1.2121,155,157.33,1104,1169.33,0.1404,59.0,0.8691,0.6,4.5,2.445,88.6,47.7,0.536,31,0
