CSID,CaseMasterID,csdate,cstype,PolicePersonID
18275,33088,2024-11-02 00:00:00,A,1302
18276,33089,2026-03-01 00:00:00,B,1152
18277,33090,2024-03-13 00:00:00,C,947
18278,33091,2025-12-26 00:00:00,A,933
18279,33095,2026-07-13 00:00:00,A,988
18280,33098,2024-02-20 00:00:00,A,756
18281,33100,2024-01-15 00:00:00,C,108
18282,33101,2023-09-23 00:00:00,C,1206
18283,33103,2026-07-13 00:00:00,A,1158
18284,33104,2026-02-28 00:00:00,A,948
18285,33108,2024-11-28 00:00:00,A,531
18286,33110,2026-07-13 00:00:00,A,231
18287,33111,2025-10-29 00:00:00,A,873
18288,33113,2024-05-26 00:00:00,A,318
18289,33114,2023-08-13 00:00:00,A,618
18290,33116,2025-01-31 00:00:00,A,1
18291,33118,2025-03-14 00:00:00,B,546
18292,33119,2026-04-08 00:00:00,A,534
18293,33122,2024-11-05 00:00:00,A,178
18294,33123,2023-10-06 00:00:00,A,1008
18295,33127,2023-08-30 00:00:00,A,128
18296,33128,2023-08-03 00:00:00,A,120
18297,33130,2025-12-09 00:00:00,A,670
18298,33134,2024-02-03 00:00:00,B,1324
18299,33135,2024-06-28 00:00:00,A,1263
18300,33136,2025-12-10 00:00:00,A,644
18301,33138,2025-01-20 00:00:00,A,541
18302,33140,2026-07-13 00:00:00,A,463
18303,33141,2025-08-18 00:00:00,A,294
18304,33142,2023-07-14 00:00:00,A,563
18305,33145,2026-07-13 00:00:00,C,1191
18306,33148,2023-09-18 00:00:00,A,670
18307,33149,2024-10-03 00:00:00,A,1210
18308,33151,2026-03-31 00:00:00,A,407
18309,33154,2024-02-27 00:00:00,A,206
18310,33156,2026-07-13 00:00:00,A,10
18311,33159,2024-02-20 00:00:00,A,641
18312,33162,2023-12-25 00:00:00,A,451
18313,33166,2025-04-11 00:00:00,A,1141
18314,33168,2023-12-18 00:00:00,A,1280
18315,33169,2023-10-05 00:00:00,A,731
18316,33170,2023-12-11 00:00:00,A,1325
18317,33172,2026-07-13 00:00:00,A,1152
18318,33173,2025-12-04 00:00:00,A,97
18319,33176,2026-06-26 00:00:00,A,263
18320,33177,2026-07-13 00:00:00,A,1145
18321,33180,2023-08-19 00:00:00,C,225
18322,33183,2025-10-14 00:00:00,A,615
18323,33189,2024-09-15 00:00:00,A,950
18324,33190,2025-11-11 00:00:00,C,907
18325,33192,2026-07-13 00:00:00,B,1187
18326,33194,2024-12-26 00:00:00,A,1190
18327,33197,2023-09-13 00:00:00,C,296
18328,33198,2026-03-08 00:00:00,A,389
18329,33199,2025-06-02 00:00:00,C,433
18330,33202,2025-11-09 00:00:00,C,656
18331,33203,2025-06-04 00:00:00,A,469
18332,33209,2024-10-01 00:00:00,A,1106
18333,33210,2023-11-04 00:00:00,C,465
18334,33211,2025-10-07 00:00:00,C,72
18335,33212,2024-03-08 00:00:00,C,156
18336,33213,2026-07-13 00:00:00,A,636
18337,33215,2026-07-13 00:00:00,A,541
18338,33217,2026-07-13 00:00:00,A,310
18339,33220,2023-09-09 00:00:00,A,397
18340,33221,2025-02-21 00:00:00,C,860
18341,33222,2024-12-01 00:00:00,A,980
18342,33223,2026-07-13 00:00:00,C,71
18343,33224,2026-07-13 00:00:00,A,1064
18344,33225,2026-06-15 00:00:00,C,1270
18345,33232,2023-12-31 00:00:00,A,1253
18346,33236,2026-04-14 00:00:00,B,242
18347,33237,2024-06-07 00:00:00,A,888
18348,33238,2023-05-16 00:00:00,A,176
18349,33239,2026-04-25 00:00:00,A,976
18350,33240,2023-06-16 00:00:00,A,840
18351,33241,2025-06-07 00:00:00,A,1028
18352,33242,2024-09-17 00:00:00,A,309
18353,33243,2024-10-22 00:00:00,A,335
18354,33244,2026-06-04 00:00:00,B,711
18355,33248,2024-05-14 00:00:00,C,884
18356,33250,2023-12-24 00:00:00,A,262
18357,33251,2025-12-15 00:00:00,A,576
18358,33256,2026-07-13 00:00:00,A,588
18359,33257,2023-10-23 00:00:00,A,1130
18360,33259,2025-04-21 00:00:00,A,980
18361,33260,2024-03-20 00:00:00,C,103
18362,33261,2026-05-14 00:00:00,A,137
18363,33262,2024-10-03 00:00:00,C,1055
18364,33263,2026-07-13 00:00:00,A,1035
18365,33266,2026-06-28 00:00:00,A,462
18366,33268,2025-01-13 00:00:00,A,70
18367,33270,2024-04-11 00:00:00,A,1130
18368,33271,2025-08-15 00:00:00,C,964
18369,33272,2023-10-06 00:00:00,A,955
18370,33273,2026-07-13 00:00:00,A,1049
18371,33277,2023-06-23 00:00:00,A,707
18372,33279,2026-04-01 00:00:00,C,86
18373,33281,2023-12-25 00:00:00,A,1004
18374,33283,2026-06-20 00:00:00,A,100
18375,33284,2025-11-13 00:00:00,A,1284
18376,33285,2026-02-28 00:00:00,C,1247
18377,33287,2025-05-03 00:00:00,B,1231
18378,33288,2024-08-05 00:00:00,A,703
18379,33289,2024-02-12 00:00:00,A,1015
18380,33290,2023-08-18 00:00:00,A,792
18381,33292,2026-01-27 00:00:00,A,685
18382,33294,2025-03-02 00:00:00,A,895
18383,33295,2025-07-31 00:00:00,A,501
18384,33296,2024-06-15 00:00:00,C,1120
18385,33297,2024-03-12 00:00:00,C,496
18386,33299,2025-12-05 00:00:00,A,324
18387,33301,2024-10-06 00:00:00,A,400
18388,33302,2024-10-13 00:00:00,A,643
18389,33303,2026-02-15 00:00:00,A,148
18390,33304,2025-10-31 00:00:00,B,1041
18391,33305,2026-05-04 00:00:00,A,151
18392,33306,2023-09-09 00:00:00,A,1109
18393,33307,2026-07-13 00:00:00,A,896
18394,33308,2025-06-04 00:00:00,A,677
18395,33309,2024-11-13 00:00:00,A,109
18396,33311,2024-06-29 00:00:00,B,721
18397,33312,2024-07-26 00:00:00,A,389
18398,33314,2026-06-15 00:00:00,A,1045
18399,33315,2024-08-31 00:00:00,A,774
18400,33316,2023-12-06 00:00:00,A,205
18401,33317,2026-02-25 00:00:00,A,671
18402,33318,2026-05-10 00:00:00,A,620
18403,33322,2024-01-01 00:00:00,A,396
18404,33323,2026-07-13 00:00:00,C,1327
18405,33325,2024-09-21 00:00:00,C,1060
18406,33326,2023-11-26 00:00:00,A,673
18407,33327,2026-05-15 00:00:00,A,1213
18408,33328,2026-07-13 00:00:00,A,588
18409,33329,2026-07-13 00:00:00,A,480
18410,33330,2024-11-16 00:00:00,A,1109
18411,33331,2024-09-19 00:00:00,A,1033
18412,33334,2024-05-16 00:00:00,A,402
18413,33336,2025-01-11 00:00:00,A,627
18414,33337,2026-07-13 00:00:00,C,528
18415,33339,2023-07-13 00:00:00,A,1198
18416,33340,2026-06-03 00:00:00,A,1300
18417,33343,2024-01-13 00:00:00,A,1137
18418,33345,2024-11-27 00:00:00,C,1214
18419,33346,2025-07-05 00:00:00,C,31
18420,33347,2026-07-02 00:00:00,B,395
18421,33349,2024-08-23 00:00:00,A,83
18422,33350,2024-06-06 00:00:00,A,1283
18423,33352,2026-07-13 00:00:00,A,735
18424,33353,2025-12-20 00:00:00,A,352
18425,33354,2025-05-03 00:00:00,A,1076
18426,33355,2025-11-21 00:00:00,C,123
18427,33357,2024-11-12 00:00:00,C,622
18428,33358,2026-07-12 00:00:00,C,679
18429,33359,2024-10-19 00:00:00,A,937
18430,33360,2025-09-13 00:00:00,A,916
18431,33361,2025-07-07 00:00:00,C,948
18432,33363,2023-06-22 00:00:00,A,374
18433,33366,2025-09-18 00:00:00,C,1046
18434,33370,2023-06-01 00:00:00,C,60
18435,33374,2026-07-13 00:00:00,A,1189
18436,33375,2024-09-16 00:00:00,A,540
18437,33377,2026-07-13 00:00:00,A,135
18438,33378,2026-01-11 00:00:00,A,532
18439,33379,2025-12-03 00:00:00,C,1184
18440,33380,2025-04-19 00:00:00,B,209
18441,33381,2023-07-31 00:00:00,C,1176
18442,33382,2026-02-20 00:00:00,C,903
18443,33383,2026-07-13 00:00:00,C,937
18444,33385,2026-06-23 00:00:00,A,382
18445,33386,2026-06-21 00:00:00,A,1171
18446,33388,2024-01-26 00:00:00,B,217
18447,33389,2025-02-01 00:00:00,C,496
18448,33390,2024-04-13 00:00:00,B,792
18449,33391,2025-08-17 00:00:00,A,310
18450,33395,2026-06-14 00:00:00,A,703
18451,33396,2026-03-31 00:00:00,A,623
18452,33397,2023-12-27 00:00:00,C,449
18453,33399,2024-11-11 00:00:00,B,470
18454,33400,2024-08-11 00:00:00,C,389
18455,33403,2024-01-03 00:00:00,A,187
18456,33404,2024-11-26 00:00:00,C,1226
18457,33405,2025-08-22 00:00:00,A,970
18458,33406,2025-11-19 00:00:00,A,950
18459,33407,2024-07-26 00:00:00,A,526
18460,33409,2026-03-24 00:00:00,C,921
18461,33411,2023-05-13 00:00:00,A,330
18462,33413,2026-05-10 00:00:00,A,37
18463,33414,2023-10-25 00:00:00,A,395
18464,33415,2025-05-05 00:00:00,A,363
18465,33417,2024-10-10 00:00:00,A,160
18466,33420,2023-11-19 00:00:00,A,1202
18467,33423,2024-03-03 00:00:00,A,1206
18468,33426,2024-06-09 00:00:00,A,410
18469,33428,2025-02-19 00:00:00,A,274
18470,33429,2026-07-13 00:00:00,C,50
18471,33431,2024-10-10 00:00:00,A,577
18472,33432,2024-07-24 00:00:00,A,405
18473,33433,2024-03-04 00:00:00,A,1317
18474,33435,2025-10-02 00:00:00,B,70
18475,33437,2024-08-01 00:00:00,A,714
18476,33438,2023-12-28 00:00:00,A,467
18477,33439,2026-07-13 00:00:00,A,501
18478,33443,2025-10-11 00:00:00,C,1176
18479,33444,2026-07-13 00:00:00,A,485
18480,33449,2023-04-12 00:00:00,A,316
18481,33450,2025-12-12 00:00:00,A,1062
18482,33451,2023-08-08 00:00:00,C,235
18483,33452,2023-07-13 00:00:00,A,786
18484,33454,2026-07-13 00:00:00,C,823
18485,33455,2026-07-13 00:00:00,A,1080
18486,33456,2024-01-13 00:00:00,A,1296
18487,33458,2024-07-03 00:00:00,A,501
18488,33459,2026-07-03 00:00:00,A,283
18489,33460,2026-01-26 00:00:00,A,273
18490,33461,2025-10-15 00:00:00,C,541
18491,33463,2024-01-20 00:00:00,A,1178
18492,33464,2023-11-11 00:00:00,C,1228
18493,33468,2024-01-31 00:00:00,A,200
18494,33469,2025-06-26 00:00:00,A,712
18495,33471,2024-06-30 00:00:00,A,782
18496,33472,2024-10-30 00:00:00,A,1093
18497,33473,2024-07-13 00:00:00,C,478
18498,33480,2026-07-13 00:00:00,A,1043
18499,33481,2024-05-12 00:00:00,A,690
18500,33482,2024-04-20 00:00:00,A,198
18501,33483,2025-09-03 00:00:00,A,1012
18502,33486,2024-02-01 00:00:00,B,754
18503,33487,2026-07-13 00:00:00,A,1230
18504,33488,2024-03-10 00:00:00,B,395
18505,33489,2024-01-16 00:00:00,A,956
18506,33491,2025-06-07 00:00:00,A,927
18507,33496,2024-11-17 00:00:00,A,1108
18508,33498,2026-07-13 00:00:00,A,528
18509,33499,2026-02-05 00:00:00,B,336
18510,33502,2026-07-13 00:00:00,C,632
18511,33505,2026-06-01 00:00:00,A,1124
18512,33507,2025-12-11 00:00:00,A,889
18513,33509,2026-07-13 00:00:00,A,125
18514,33510,2024-10-06 00:00:00,A,260
18515,33513,2026-07-13 00:00:00,A,14
18516,33516,2026-07-13 00:00:00,A,333
18517,33518,2026-03-09 00:00:00,A,904
18518,33520,2026-05-15 00:00:00,A,1312
18519,33521,2025-06-24 00:00:00,B,266
18520,33523,2026-07-13 00:00:00,C,548
18521,33524,2025-04-06 00:00:00,A,589
18522,33525,2023-11-21 00:00:00,B,1287
18523,33529,2025-12-30 00:00:00,A,166
18524,33530,2025-09-27 00:00:00,C,596
18525,33532,2026-02-27 00:00:00,A,7
18526,33533,2026-06-13 00:00:00,A,1054
18527,33534,2025-01-28 00:00:00,A,488
18528,33538,2023-12-13 00:00:00,A,858
18529,33540,2025-07-21 00:00:00,C,69
18530,33542,2026-07-13 00:00:00,B,876
18531,33543,2023-11-22 00:00:00,A,239
18532,33544,2026-07-13 00:00:00,C,1145
18533,33545,2023-12-10 00:00:00,A,397
18534,33548,2025-04-26 00:00:00,C,91
18535,33551,2023-05-02 00:00:00,A,1145
18536,33553,2025-07-19 00:00:00,C,522
18537,33554,2023-07-25 00:00:00,A,309
18538,33555,2023-11-09 00:00:00,A,258
18539,33556,2023-09-17 00:00:00,C,763
18540,33557,2025-08-02 00:00:00,A,1067
18541,33559,2026-07-13 00:00:00,A,931
18542,33561,2025-04-01 00:00:00,C,457
18543,33564,2024-09-25 00:00:00,C,737
18544,33566,2026-04-25 00:00:00,A,218
18545,33568,2026-07-13 00:00:00,C,341
18546,33569,2025-07-28 00:00:00,C,110
18547,33571,2025-04-18 00:00:00,A,977
18548,33574,2024-01-16 00:00:00,C,1110
18549,33577,2024-04-12 00:00:00,B,1293
18550,33578,2025-04-15 00:00:00,A,513
18551,33579,2026-07-13 00:00:00,A,335
18552,33580,2024-10-08 00:00:00,C,213
18553,33581,2024-11-04 00:00:00,C,39
18554,33583,2024-11-21 00:00:00,A,1321
18555,33584,2025-09-21 00:00:00,C,767
18556,33585,2024-04-20 00:00:00,A,505
18557,33586,2024-03-11 00:00:00,A,727
18558,33594,2026-05-07 00:00:00,A,197
18559,33595,2026-07-13 00:00:00,C,416
18560,33596,2025-10-31 00:00:00,C,1019
18561,33597,2023-11-10 00:00:00,A,1052
18562,33598,2024-01-22 00:00:00,C,501
18563,33601,2026-07-13 00:00:00,A,136
18564,33602,2024-05-16 00:00:00,A,745
18565,33603,2026-05-31 00:00:00,C,1254
18566,33605,2024-07-18 00:00:00,A,642
18567,33606,2023-08-28 00:00:00,A,944
18568,33609,2025-02-28 00:00:00,C,772
18569,33611,2024-04-12 00:00:00,B,1274
18570,33612,2024-07-26 00:00:00,A,272
18571,33614,2023-10-26 00:00:00,C,968
18572,33615,2024-01-06 00:00:00,A,668
18573,33616,2026-06-22 00:00:00,A,136
18574,33617,2024-07-23 00:00:00,C,545
18575,33618,2023-10-30 00:00:00,A,883
18576,33620,2026-06-28 00:00:00,A,1294
18577,33624,2026-07-13 00:00:00,C,141
18578,33625,2026-04-14 00:00:00,A,526
18579,33626,2024-12-20 00:00:00,A,168
18580,33628,2025-02-01 00:00:00,C,717
18581,33631,2026-02-23 00:00:00,A,1088
18582,33632,2023-08-11 00:00:00,A,978
18583,33633,2024-04-16 00:00:00,A,1092
18584,33634,2026-02-07 00:00:00,A,1009
18585,33636,2026-07-13 00:00:00,A,262
18586,33637,2023-05-21 00:00:00,A,108
18587,33640,2024-02-22 00:00:00,C,587
18588,33641,2024-06-06 00:00:00,A,2
18589,33644,2025-12-30 00:00:00,A,509
18590,33645,2026-06-04 00:00:00,A,80
18591,33646,2023-06-17 00:00:00,A,7
18592,33647,2026-01-20 00:00:00,A,1194
18593,33650,2024-02-07 00:00:00,A,698
18594,33651,2026-07-13 00:00:00,A,652
18595,33652,2026-07-13 00:00:00,C,140
18596,33653,2024-01-12 00:00:00,B,48
18597,33654,2026-07-13 00:00:00,B,1265
18598,33655,2025-01-22 00:00:00,A,851
18599,33656,2024-10-28 00:00:00,A,178
18600,33657,2025-05-23 00:00:00,A,456
18601,33661,2026-03-14 00:00:00,A,248
18602,33662,2023-12-31 00:00:00,A,720
18603,33663,2026-05-25 00:00:00,C,1019
18604,33664,2024-12-10 00:00:00,A,585
18605,33666,2025-10-23 00:00:00,C,1148
18606,33667,2026-04-16 00:00:00,A,447
18607,33669,2023-02-15 00:00:00,A,550
18608,33670,2025-08-06 00:00:00,C,1206
18609,33671,2025-02-17 00:00:00,A,338
18610,33673,2024-12-11 00:00:00,A,172
18611,33676,2024-04-03 00:00:00,A,391
18612,33679,2024-01-17 00:00:00,A,1019
18613,33681,2026-07-13 00:00:00,A,1181
18614,33684,2025-03-23 00:00:00,C,1145
18615,33687,2024-11-04 00:00:00,C,1142
18616,33688,2025-10-26 00:00:00,B,522
18617,33689,2025-02-25 00:00:00,A,751
18618,33690,2023-07-17 00:00:00,C,1189
18619,33694,2026-03-06 00:00:00,A,895
18620,33698,2026-07-13 00:00:00,A,254
18621,33699,2026-07-13 00:00:00,C,544
18622,33700,2025-05-22 00:00:00,A,433
18623,33701,2023-09-25 00:00:00,A,208
18624,33702,2023-10-23 00:00:00,B,248
18625,33703,2026-06-02 00:00:00,A,580
18626,33704,2024-03-06 00:00:00,A,719
18627,33705,2023-06-11 00:00:00,B,833
18628,33708,2023-09-29 00:00:00,A,523
18629,33709,2023-04-07 00:00:00,A,752
18630,33712,2023-07-29 00:00:00,B,395
18631,33714,2024-09-03 00:00:00,C,364
18632,33716,2026-05-29 00:00:00,A,513
18633,33720,2024-03-19 00:00:00,A,608
18634,33721,2024-04-18 00:00:00,C,138
18635,33725,2026-07-13 00:00:00,A,859
18636,33726,2024-10-11 00:00:00,A,648
18637,33728,2026-07-13 00:00:00,C,855
18638,33729,2026-07-13 00:00:00,A,39
18639,33730,2025-10-16 00:00:00,A,1213
18640,33731,2025-06-05 00:00:00,A,587
18641,33732,2024-09-13 00:00:00,A,1007
18642,33733,2026-01-29 00:00:00,A,30
18643,33734,2026-07-13 00:00:00,A,1005
18644,33735,2025-09-30 00:00:00,A,1089
18645,33736,2024-08-16 00:00:00,A,6
18646,33737,2026-07-13 00:00:00,A,687
18647,33739,2025-07-15 00:00:00,A,425
18648,33740,2026-06-18 00:00:00,B,1203
18649,33741,2024-08-14 00:00:00,A,481
18650,33742,2024-08-06 00:00:00,A,1241
18651,33745,2023-10-02 00:00:00,A,990
18652,33746,2025-01-22 00:00:00,A,617
18653,33749,2026-05-06 00:00:00,C,477
18654,33750,2025-03-10 00:00:00,A,474
18655,33751,2025-03-26 00:00:00,A,820
18656,33753,2023-10-01 00:00:00,C,953
18657,33754,2026-07-05 00:00:00,A,1260
18658,33755,2024-06-23 00:00:00,C,338
18659,33756,2024-02-11 00:00:00,C,485
18660,33757,2026-05-11 00:00:00,A,68
18661,33761,2023-10-13 00:00:00,A,111
18662,33765,2025-03-22 00:00:00,C,688
18663,33766,2025-04-15 00:00:00,B,1232
18664,33768,2024-01-06 00:00:00,A,1167
18665,33771,2024-07-01 00:00:00,A,93
18666,33772,2024-03-15 00:00:00,A,174
18667,33773,2023-10-01 00:00:00,A,864
18668,33775,2025-11-27 00:00:00,B,172
18669,33779,2026-04-26 00:00:00,A,187
18670,33780,2024-01-27 00:00:00,A,1249
18671,33781,2024-12-06 00:00:00,B,297
18672,33783,2025-10-21 00:00:00,A,1287
18673,33784,2023-05-23 00:00:00,A,310
18674,33785,2025-08-05 00:00:00,C,291
18675,33791,2026-07-13 00:00:00,C,722
18676,33794,2026-07-13 00:00:00,A,906
18677,33797,2023-11-10 00:00:00,A,591
18678,33798,2023-08-27 00:00:00,A,1180
18679,33800,2025-12-13 00:00:00,C,66
18680,33801,2025-02-24 00:00:00,A,1278
18681,33802,2024-09-25 00:00:00,A,209
18682,33803,2026-07-13 00:00:00,A,120
18683,33808,2025-04-18 00:00:00,A,871
18684,33810,2023-07-28 00:00:00,B,664
18685,33812,2024-06-09 00:00:00,A,1079
18686,33814,2025-11-28 00:00:00,C,654
18687,33815,2025-10-28 00:00:00,A,736
18688,33818,2025-06-11 00:00:00,A,6
18689,33819,2025-03-15 00:00:00,A,207
18690,33822,2025-10-04 00:00:00,C,2
18691,33827,2024-10-02 00:00:00,A,730
18692,33832,2023-06-02 00:00:00,A,508
18693,33833,2025-06-07 00:00:00,A,333
18694,33834,2026-07-13 00:00:00,A,1038
18695,33835,2025-12-05 00:00:00,A,2
18696,33837,2024-06-02 00:00:00,A,1233
18697,33838,2026-01-31 00:00:00,B,1290
18698,33839,2024-02-29 00:00:00,A,721
18699,33843,2024-11-08 00:00:00,A,1151
18700,33844,2026-06-26 00:00:00,C,1006
18701,33845,2025-05-16 00:00:00,A,1081
18702,33846,2023-08-24 00:00:00,A,720
18703,33847,2023-08-02 00:00:00,C,1018
18704,33849,2024-01-12 00:00:00,A,148
18705,33850,2025-03-23 00:00:00,C,631
18706,33851,2024-12-17 00:00:00,A,924
18707,33854,2026-04-04 00:00:00,B,261
18708,33856,2024-06-02 00:00:00,C,1293
18709,33859,2026-07-13 00:00:00,A,942
18710,33861,2024-07-09 00:00:00,C,661
18711,33865,2024-01-16 00:00:00,A,1154
18712,33867,2025-11-20 00:00:00,A,1188
18713,33870,2024-05-31 00:00:00,C,809
18714,33873,2024-12-12 00:00:00,B,219
18715,33874,2025-02-24 00:00:00,A,471
18716,33877,2026-02-25 00:00:00,C,850
18717,33879,2026-04-14 00:00:00,A,407
18718,33880,2025-09-16 00:00:00,A,315
18719,33882,2026-07-13 00:00:00,A,559
18720,33886,2026-07-13 00:00:00,B,411
18721,33888,2026-07-13 00:00:00,A,1018
18722,33889,2025-11-02 00:00:00,C,981
18723,33890,2023-12-26 00:00:00,A,195
18724,33891,2026-07-13 00:00:00,A,165
18725,33893,2026-07-13 00:00:00,A,137
18726,33896,2026-04-27 00:00:00,A,363
18727,33897,2025-08-04 00:00:00,A,404
18728,33899,2024-09-15 00:00:00,A,1081
18729,33900,2023-07-28 00:00:00,A,883
18730,33901,2025-04-08 00:00:00,A,490
18731,33902,2024-11-15 00:00:00,A,683
18732,33907,2024-10-19 00:00:00,B,7
18733,33913,2026-04-24 00:00:00,B,299
18734,33916,2023-02-18 00:00:00,A,361
18735,33918,2026-07-13 00:00:00,B,399
18736,33919,2026-07-13 00:00:00,A,239
18737,33922,2023-12-01 00:00:00,A,763
18738,33923,2026-07-13 00:00:00,C,246
18739,33924,2024-01-12 00:00:00,A,434
18740,33925,2025-05-07 00:00:00,A,673
18741,33926,2024-01-14 00:00:00,A,1002
18742,33929,2026-03-01 00:00:00,A,558
18743,33931,2023-12-09 00:00:00,B,754
18744,33933,2026-07-13 00:00:00,C,710
18745,33934,2024-01-18 00:00:00,A,694
18746,33935,2024-03-28 00:00:00,A,1007
18747,33938,2024-02-26 00:00:00,A,396
18748,33940,2026-07-13 00:00:00,A,607
18749,33942,2025-03-28 00:00:00,A,107
18750,33943,2024-05-23 00:00:00,A,685
18751,33944,2026-07-13 00:00:00,A,230
18752,33945,2024-08-28 00:00:00,A,1331
18753,33947,2023-03-30 00:00:00,A,489
18754,33949,2025-02-18 00:00:00,A,1223
18755,33950,2026-07-13 00:00:00,A,792
18756,33952,2026-05-21 00:00:00,A,1241
18757,33953,2025-07-02 00:00:00,A,1303
18758,33954,2024-04-04 00:00:00,A,1267
18759,33955,2024-07-18 00:00:00,A,549
18760,33957,2024-08-01 00:00:00,A,1003
18761,33958,2026-01-22 00:00:00,C,832
18762,33959,2026-07-13 00:00:00,A,232
18763,33960,2023-12-17 00:00:00,A,1296
18764,33962,2024-06-09 00:00:00,A,917
18765,33963,2026-05-24 00:00:00,A,59
18766,33967,2024-06-18 00:00:00,C,234
18767,33968,2024-07-09 00:00:00,A,467
18768,33969,2026-07-13 00:00:00,C,883
18769,33970,2025-08-27 00:00:00,A,1015
18770,33972,2025-12-09 00:00:00,A,355
18771,33973,2024-05-05 00:00:00,A,362
18772,33974,2024-03-10 00:00:00,A,1049
18773,33975,2026-06-30 00:00:00,A,1330
18774,33977,2026-07-13 00:00:00,A,431
18775,33978,2024-10-03 00:00:00,B,1174
18776,33980,2025-12-05 00:00:00,C,108
18777,33983,2026-01-30 00:00:00,A,324
18778,33984,2024-12-11 00:00:00,A,715
18779,33985,2024-02-22 00:00:00,A,680
18780,33986,2026-05-25 00:00:00,A,45
18781,33987,2024-07-03 00:00:00,B,681
18782,33988,2025-08-04 00:00:00,A,207
18783,33989,2024-01-18 00:00:00,A,1176
18784,33990,2025-06-10 00:00:00,C,1212
18785,33992,2025-12-27 00:00:00,A,1310
18786,33994,2026-04-01 00:00:00,C,1132
18787,33996,2025-01-06 00:00:00,A,875
18788,33997,2024-11-05 00:00:00,B,612
18789,34001,2024-11-26 00:00:00,A,177
18790,34002,2026-07-13 00:00:00,A,513
18791,34004,2026-07-13 00:00:00,A,635
18792,34005,2023-04-28 00:00:00,A,704
18793,34010,2025-04-08 00:00:00,A,1150
18794,34011,2025-10-05 00:00:00,A,743
18795,34013,2025-08-14 00:00:00,A,1301
18796,34014,2024-03-10 00:00:00,A,844
18797,34015,2024-03-15 00:00:00,A,288
18798,34018,2026-07-13 00:00:00,C,1051
18799,34019,2025-09-22 00:00:00,A,841
18800,34020,2024-02-15 00:00:00,C,1150
18801,34023,2026-05-17 00:00:00,A,628
18802,34024,2026-05-23 00:00:00,C,1330
18803,34026,2025-11-09 00:00:00,A,244
18804,34027,2026-07-13 00:00:00,A,249
18805,34030,2026-07-13 00:00:00,A,670
18806,34031,2023-03-11 00:00:00,B,985
18807,34033,2023-06-28 00:00:00,A,1075
18808,34036,2026-05-14 00:00:00,C,449
18809,34037,2025-06-17 00:00:00,A,66
18810,34038,2023-09-26 00:00:00,A,703
18811,34041,2026-01-29 00:00:00,C,624
18812,34042,2024-10-25 00:00:00,A,993
18813,34043,2026-07-13 00:00:00,A,391
18814,34044,2023-12-04 00:00:00,A,803
18815,34045,2024-06-16 00:00:00,A,1278
18816,34046,2024-03-27 00:00:00,A,526
18817,34048,2023-12-29 00:00:00,A,156
18818,34050,2024-11-25 00:00:00,A,202
18819,34057,2026-07-13 00:00:00,A,206
18820,34058,2023-10-15 00:00:00,A,1287
18821,34059,2023-09-29 00:00:00,A,929
18822,34063,2026-07-13 00:00:00,A,1206
18823,34064,2026-04-26 00:00:00,A,483
18824,34067,2024-03-24 00:00:00,C,1303
18825,34068,2026-02-22 00:00:00,A,1017
18826,34069,2026-04-22 00:00:00,A,446
18827,34072,2025-05-20 00:00:00,A,1203
18828,34073,2023-12-07 00:00:00,A,859
18829,34074,2026-07-13 00:00:00,A,741
18830,34075,2024-09-02 00:00:00,A,488
18831,34077,2023-09-17 00:00:00,B,131
18832,34079,2026-07-13 00:00:00,C,4
18833,34080,2025-03-03 00:00:00,A,165
18834,34082,2026-04-01 00:00:00,A,405
18835,34084,2023-11-07 00:00:00,A,592
18836,34089,2026-04-19 00:00:00,C,1039
18837,34091,2026-02-04 00:00:00,A,717
18838,34095,2026-04-15 00:00:00,A,1120
18839,34096,2023-10-09 00:00:00,C,999
18840,34097,2024-05-06 00:00:00,A,1197
18841,34101,2024-03-07 00:00:00,C,720
18842,34102,2026-05-29 00:00:00,A,3
18843,34104,2024-06-30 00:00:00,A,11
18844,34105,2026-07-13 00:00:00,A,753
18845,34107,2026-02-04 00:00:00,C,242
18846,34108,2024-02-27 00:00:00,A,66
18847,34109,2023-12-09 00:00:00,C,1222
18848,34110,2024-04-08 00:00:00,A,55
18849,34111,2026-07-13 00:00:00,A,165
18850,34115,2025-01-18 00:00:00,A,324
18851,34119,2025-11-13 00:00:00,C,684
18852,34120,2026-06-25 00:00:00,A,208
18853,34121,2025-02-04 00:00:00,A,537
