CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
33618,IPC,420,1,1
33619,IPC,392,1,1
33619,BNS,309,2,2
33620,IPC,379,1,1
33620,BNS,303,2,2
33621,IPC,395,1,1
33622,MVA,279,1,1
33623,KPA,110,1,1
33624,IPC,323,1,1
33625,IPC,420,1,1
33625,ITA,66D,2,2
33626,IPC,379,1,1
33627,IPC,379,1,1
33628,IPC,323,1,1
33628,BNS,115,2,2
33629,IPC,406,1,1
33630,IPC,323,1,1
33630,IPC,325,2,2
33630,BNS,115,3,3
33631,IPC,406,1,1
33632,IPC,420,1,1
33633,NDPS,20,1,1
33634,ITA,66C,1,1
33634,ITA,66D,2,2
33635,IPC,420,1,1
33635,ITA,66D,2,2
33636,IPC,379,1,1
33636,BNS,303,2,2
33637,IPC,379,1,1
33638,IPC,379,1,1
33638,IPC,392,2,2
33639,IPC,498A,1,1
33640,IPC,420,1,1
33640,ITA,66D,2,2
33641,IPC,323,1,1
33642,ITA,66C,1,1
33643,IPC,420,1,1
33643,ITA,66D,2,2
33644,IPC,498A,1,1
33645,IPC,420,1,1
33645,ITA,66D,2,2
33645,BNS,318,3,3
33646,NDPS,20,1,1
33647,IPC,354,1,1
33648,IPC,354,1,1
33649,IPC,379,1,1
33649,BNS,303,2,2
33650,IPC,498A,1,1
33651,IPC,323,1,1
33651,IPC,325,2,2
33651,BNS,115,3,3
33652,IPC,323,1,1
33652,IPC,325,2,2
33652,BNS,115,3,3
33653,IPC,420,1,1
33654,MVA,279,1,1
33655,IPC,379,1,1
33656,MVA,279,1,1
33657,IPC,420,1,1
33658,IPC,354,1,1
33659,IPC,465,1,1
33660,IPC,379,1,1
33661,IPC,395,1,1
33662,IPC,420,1,1
33663,KPA,110,1,1
33664,IPC,420,1,1
33665,IPC,379,1,1
33665,BNS,303,2,2
33666,IPC,392,1,1
33667,IPC,379,1,1
33667,IPC,392,2,2
33668,ITA,67,1,1
33669,IPC,323,1,1
33669,BNS,115,2,2
33670,IPC,379,1,1
33671,ITA,67,1,1
33671,ITA,66D,2,2
33672,IPC,420,1,1
33672,ITA,66D,2,2
33672,BNS,318,3,3
33673,IPC,379,1,1
33674,IPC,354,1,1
33674,ITA,67,2,2
33675,IPC,498A,1,1
33676,IPC,354,1,1
33677,IPC,379,1,1
33677,BNS,303,2,2
33678,IPC,379,1,1
33679,IPC,379,1,1
33679,BNS,303,2,2
33680,IPC,457,1,1
33681,IPC,420,1,1
33681,ITA,66D,2,2
33682,IPC,420,1,1
33682,BNS,318,2,2
33683,IPC,323,1,1
33683,IPC,325,2,2
33684,IPC,354,1,1
33685,IPC,420,1,1
33686,IPC,379,1,1
33686,IPC,392,2,2
33687,IPC,420,1,1
33687,ITA,66D,2,2
33687,BNS,318,3,3
33688,NDPS,22,1,1
33689,NDPS,22,1,1
33690,MVA,185,1,1
33691,ITA,66C,1,1
33691,ITA,66D,2,2
33692,IPC,363,1,1
33693,IPC,379,1,1
33693,IPC,392,2,2
33694,IPC,420,1,1
33695,IPC,363,1,1
33696,IPC,379,1,1
33696,BNS,303,2,2
33697,IPC,363,1,1
33698,IPC,302,1,1
33698,BNS,103,2,2
33699,KPA,110,1,1
33700,IPC,354,1,1
33701,IPC,420,1,1
33701,ITA,66D,2,2
33702,IPC,457,1,1
33702,IPC,380,2,2
33703,IPC,420,1,1
33703,ITA,66D,2,2
33703,BNS,318,3,3
33704,ITA,67,1,1
33705,MVA,279,1,1
33706,MVA,185,1,1
33707,IPC,420,1,1
33708,IPC,323,1,1
33708,BNS,115,2,2
33709,IPC,379,1,1
33709,IPC,392,2,2
33710,IPC,392,1,1
33710,BNS,309,2,2
33711,IPC,323,1,1
33711,BNS,115,2,2
33712,IPC,363,1,1
33713,IPC,420,1,1
33713,ITA,66D,2,2
33714,IPC,420,1,1
33714,BNS,318,2,2
33715,IPC,363,1,1
33716,NDPS,20,1,1
33717,IPC,379,1,1
33717,BNS,303,2,2
33718,IPC,465,1,1
33719,IPC,323,1,1
33720,NDPS,20,1,1
33721,IPC,457,1,1
33721,IPC,380,2,2
33722,IPC,392,1,1
33723,IPC,392,1,1
33723,BNS,309,2,2
33724,IPC,379,1,1
33724,BNS,303,2,2
33725,IPC,420,1,1
33725,ITA,66D,2,2
33726,IPC,420,1,1
33726,ITA,66D,2,2
33726,BNS,318,3,3
33727,IPC,420,1,1
33727,ITA,66D,2,2
33727,BNS,318,3,3
33728,IPC,457,1,1
33729,IPC,379,1,1
33730,IPC,465,1,1
33731,IPC,379,1,1
33731,BNS,303,2,2
33732,ITA,66C,1,1
33733,IPC,457,1,1
33733,IPC,380,2,2
33734,IPC,379,1,1
33735,MVA,279,1,1
33736,IPC,379,1,1
33737,MVA,185,1,1
33738,IPC,302,1,1
33739,IPC,379,1,1
33740,MVA,279,1,1
33741,IPC,379,1,1
33741,BNS,303,2,2
33742,IPC,323,1,1
33743,IPC,379,1,1
33743,BNS,303,2,2
33744,IPC,465,1,1
33745,IPC,323,1,1
33745,BNS,115,2,2
33746,IPC,420,1,1
33747,IPC,379,1,1
33747,BNS,303,2,2
33748,IPC,379,1,1
33749,IPC,420,1,1
33750,IPC,392,1,1
33750,BNS,309,2,2
33751,IPC,354,1,1
33752,IPC,465,1,1
33753,IPC,323,1,1
33753,IPC,325,2,2
33754,IPC,465,1,1
33755,IPC,323,1,1
33755,IPC,325,2,2
33755,BNS,115,3,3
33756,IPC,323,1,1
33756,IPC,325,2,2
33756,BNS,115,3,3
33757,IPC,323,1,1
33757,IPC,325,2,2
33758,MVA,185,1,1
33759,IPC,354,1,1
33760,IPC,379,1,1
33761,IPC,457,1,1
33762,IPC,498A,1,1
33763,IPC,379,1,1
33763,BNS,303,2,2
33764,IPC,420,1,1
33764,ITA,66D,2,2
33765,IPC,323,1,1
33765,IPC,325,2,2
33766,IPC,379,1,1
33766,BNS,303,2,2
33767,IPC,379,1,1
33768,IPC,457,1,1
33769,IPC,457,1,1
33769,IPC,380,2,2
33770,IPC,392,1,1
33770,BNS,309,2,2
33771,ITA,66C,1,1
33772,IPC,420,1,1
33772,BNS,318,2,2
33773,IPC,379,1,1
33774,IPC,420,1,1
33774,ITA,66D,2,2
33774,BNS,318,3,3
33775,IPC,354,1,1
33776,IPC,363,1,1
33777,IPC,379,1,1
33778,KPA,110,1,1
33779,MVA,279,1,1
33780,IPC,420,1,1
33781,IPC,379,1,1
33782,IPC,323,1,1
33783,IPC,498A,1,1
33784,IPC,420,1,1
33785,IPC,323,1,1
33786,IPC,457,1,1
33787,IPC,406,1,1
33788,IPC,420,1,1
33789,IPC,379,1,1
33790,IPC,420,1,1
33790,ITA,66D,2,2
33791,IPC,379,1,1
33792,IPC,420,1,1
33792,ITA,66D,2,2
33793,IPC,379,1,1
33794,MVA,279,1,1
33795,NDPS,20,1,1
33796,IPC,363,1,1
33797,IPC,323,1,1
33797,IPC,325,2,2
33797,BNS,115,3,3
33798,IPC,457,1,1
33799,ITA,66C,1,1
33800,IPC,379,1,1
33801,IPC,379,1,1
33802,IPC,457,1,1
33802,IPC,380,2,2
33803,IPC,354,1,1
33804,IPC,379,1,1
33805,IPC,457,1,1
33805,IPC,380,2,2
33806,IPC,363,1,1
33807,IPC,420,1,1
33808,IPC,379,1,1
33808,BNS,303,2,2
33809,IPC,392,1,1
33809,BNS,309,2,2
33810,KPA,110,1,1
33811,IPC,392,1,1
33811,BNS,309,2,2
33812,IPC,323,1,1
33812,IPC,325,2,2
33812,BNS,115,3,3
33813,IPC,307,1,1
33814,IPC,379,1,1
33814,BNS,303,2,2
33815,MVA,279,1,1
33816,IPC,392,1,1
33816,BNS,309,2,2
33817,IPC,420,1,1
33817,ITA,66D,2,2
33818,IPC,420,1,1
33818,ITA,66D,2,2
33819,IPC,379,1,1
33820,IPC,406,1,1
33821,IPC,392,1,1
33822,MVA,279,1,1
33823,IPC,379,1,1
33823,BNS,303,2,2
33824,IPC,457,1,1
33824,IPC,380,2,2
33825,IPC,379,1,1
33825,BNS,303,2,2
33826,IPC,323,1,1
33827,ITA,66C,1,1
33827,ITA,66D,2,2
33828,IPC,457,1,1
33828,IPC,380,2,2
33829,IPC,379,1,1
33830,IPC,363,1,1
33831,IPC,379,1,1
33832,IPC,354,1,1
33833,IPC,420,1,1
33834,IPC,392,1,1
33834,BNS,309,2,2
33835,IPC,379,1,1
33835,IPC,392,2,2
33836,IPC,457,1,1
33837,IPC,307,1,1
33837,BNS,109,2,2
33838,IPC,379,1,1
33838,BNS,303,2,2
33839,IPC,498A,1,1
33840,IPC,420,1,1
33840,ITA,66D,2,2
33841,NDPS,20,1,1
33842,IPC,323,1,1
33842,IPC,325,2,2
33842,BNS,115,3,3
33843,IPC,379,1,1
33844,IPC,379,1,1
33845,IPC,465,1,1
33846,IPC,420,1,1
33846,ITA,66D,2,2
33847,IPC,406,1,1
33848,IPC,379,1,1
33848,IPC,392,2,2
33849,IPC,379,1,1
33850,IPC,457,1,1
33850,IPC,380,2,2
33851,IPC,379,1,1
33851,BNS,303,2,2
33852,IPC,457,1,1
33852,IPC,380,2,2
33853,IPC,379,1,1
33854,IPC,420,1,1
33855,MVA,279,1,1
33856,IPC,379,1,1
33856,BNS,303,2,2
33857,IPC,379,1,1
33857,BNS,303,2,2
33858,ITA,66C,1,1
33859,IPC,420,1,1
33860,IPC,323,1,1
33861,IPC,379,1,1
33862,IPC,302,1,1
33863,IPC,392,1,1
33863,BNS,309,2,2
33864,IPC,323,1,1
33864,BNS,115,2,2
33865,IPC,392,1,1
33865,BNS,309,2,2
33866,IPC,420,1,1
33866,ITA,66D,2,2
33866,BNS,318,3,3
33867,IPC,392,1,1
33868,IPC,379,1,1
33868,BNS,303,2,2
33869,IPC,354,1,1
33870,IPC,406,1,1
33871,IPC,379,1,1
33872,MVA,279,1,1
33873,NDPS,20,1,1
33874,IPC,323,1,1
33875,IPC,420,1,1
33875,ITA,66D,2,2
33876,IPC,420,1,1
33877,IPC,363,1,1
33878,KPA,110,1,1
33879,NDPS,22,1,1
33880,IPC,323,1,1
33881,IPC,379,1,1
33882,ITA,66C,1,1
33883,IPC,379,1,1
33883,BNS,303,2,2
33884,IPC,457,1,1
33885,IPC,323,1,1
33885,BNS,115,2,2
33886,IPC,354,1,1
33886,ITA,67,2,2
33887,IPC,323,1,1
33887,IPC,325,2,2
33887,BNS,115,3,3
33888,IPC,457,1,1
33889,IPC,457,1,1
33890,IPC,406,1,1
33891,NDPS,20,1,1
33892,IPC,457,1,1
33893,IPC,379,1,1
33893,BNS,303,2,2
33894,IPC,323,1,1
33894,BNS,115,2,2
33895,IPC,379,1,1
33895,BNS,303,2,2
33896,IPC,457,1,1
33897,IPC,457,1,1
33897,IPC,380,2,2
33898,IPC,379,1,1
33898,IPC,392,2,2
33899,IPC,420,1,1
33900,IPC,457,1,1
33901,IPC,420,1,1
33901,ITA,66D,2,2
33902,MVA,279,1,1
33903,IPC,420,1,1
33904,ITA,67,1,1
33904,ITA,66D,2,2
33905,IPC,379,1,1
33906,IPC,420,1,1
33906,ITA,66D,2,2
33907,IPC,363,1,1
33908,IPC,379,1,1
33909,IPC,354,1,1
33910,NDPS,20,1,1
33911,IPC,420,1,1
33911,ITA,66D,2,2
33912,ITA,66C,1,1
33912,ITA,66D,2,2
33913,IPC,354,1,1
33914,IPC,363,1,1
33915,IPC,379,1,1
33915,IPC,392,2,2
33916,IPC,379,1,1
33917,IPC,354,1,1
33918,IPC,457,1,1
33919,IPC,392,1,1
33920,IPC,420,1,1
33920,ITA,66D,2,2
33921,IPC,498A,1,1
33922,IPC,354,1,1
33923,NDPS,22,1,1
33924,IPC,323,1,1
33924,BNS,115,2,2
33925,IPC,379,1,1
33925,BNS,303,2,2
33926,IPC,420,1,1
33926,BNS,318,2,2
33927,KPA,110,1,1
33928,IPC,498A,1,1
33929,IPC,420,1,1
33929,ITA,66D,2,2
33930,IPC,323,1,1
33930,IPC,325,2,2
33930,BNS,115,3,3
33931,IPC,420,1,1
33931,ITA,66D,2,2
33932,IPC,379,1,1
33933,IPC,379,1,1
33934,IPC,379,1,1
33934,BNS,303,2,2
33935,IPC,323,1,1
33935,IPC,325,2,2
33936,IPC,323,1,1
33936,IPC,325,2,2
33936,BNS,115,3,3
33937,IPC,323,1,1
33938,IPC,420,1,1
33938,ITA,66D,2,2
33939,IPC,379,1,1
33939,BNS,303,2,2
33940,IPC,379,1,1
33940,BNS,303,2,2
33941,IPC,420,1,1
33941,ITA,66D,2,2
33942,IPC,354,1,1
33943,IPC,392,1,1
33944,IPC,302,1,1
33944,BNS,103,2,2
33945,IPC,457,1,1
33946,IPC,379,1,1
33946,BNS,303,2,2
33947,IPC,457,1,1
33948,IPC,307,1,1
33949,IPC,379,1,1
33949,BNS,303,2,2
33950,IPC,307,1,1
33951,IPC,379,1,1
33951,BNS,303,2,2
33952,NDPS,22,1,1
33953,IPC,498A,1,1
33954,NDPS,20,1,1
33955,IPC,379,1,1
33955,BNS,303,2,2
33956,IPC,379,1,1
33956,BNS,303,2,2
33957,IPC,420,1,1
33957,BNS,318,2,2
33958,IPC,323,1,1
33959,IPC,420,1,1
33959,ITA,66D,2,2
33960,IPC,354,1,1
33961,IPC,420,1,1
33961,ITA,66D,2,2
33962,IPC,379,1,1
33963,IPC,379,1,1
33963,BNS,303,2,2
33964,IPC,302,1,1
33964,BNS,103,2,2
33965,IPC,457,1,1
33966,IPC,307,1,1
33966,BNS,109,2,2
33967,IPC,379,1,1
33967,BNS,303,2,2
33968,IPC,307,1,1
33968,BNS,109,2,2
33969,IPC,379,1,1
33970,IPC,420,1,1
33971,IPC,392,1,1
33972,IPC,379,1,1
33973,IPC,457,1,1
33974,IPC,457,1,1
33975,ITA,66C,1,1
33976,IPC,379,1,1
33976,BNS,303,2,2
33977,MVA,279,1,1
33978,IPC,363,1,1
33979,IPC,363,1,1
33980,IPC,379,1,1
33980,BNS,303,2,2
33981,IPC,379,1,1
33982,IPC,379,1,1
33982,BNS,303,2,2
33983,IPC,392,1,1
33983,BNS,309,2,2
33984,IPC,420,1,1
33984,ITA,66D,2,2
33985,IPC,392,1,1
33986,IPC,379,1,1
33987,MVA,279,1,1
33988,IPC,420,1,1
33989,IPC,323,1,1
33989,BNS,115,2,2
33990,IPC,457,1,1
33991,ITA,66C,1,1
33992,IPC,379,1,1
33992,BNS,303,2,2
33993,IPC,307,1,1
33993,BNS,109,2,2
33994,IPC,379,1,1
33994,BNS,303,2,2
33995,IPC,354,1,1
33995,ITA,67,2,2
33996,IPC,379,1,1
33997,IPC,498A,1,1
33998,IPC,379,1,1
33999,IPC,379,1,1
34000,NDPS,20,1,1
34001,IPC,379,1,1
34002,NDPS,20,1,1
34003,ITA,66C,1,1
34004,IPC,379,1,1
34005,IPC,354,1,1
34005,ITA,67,2,2
34006,KPA,110,1,1
34007,IPC,457,1,1
34008,IPC,392,1,1
34009,IPC,354,1,1
34010,IPC,465,1,1
34011,IPC,395,1,1
34011,BNS,310,2,2
34012,MVA,279,1,1
34013,IPC,465,1,1
34014,IPC,379,1,1
34015,NDPS,20,1,1
34016,ITA,66C,1,1
34017,ITA,66C,1,1
34018,IPC,420,1,1
34019,IPC,420,1,1
34019,ITA,66D,2,2
34020,IPC,354,1,1
34020,ITA,67,2,2
34021,IPC,379,1,1
34021,BNS,303,2,2
34022,NDPS,20,1,1
34023,IPC,420,1,1
34023,ITA,66D,2,2
34023,BNS,318,3,3
34024,IPC,323,1,1
34025,IPC,420,1,1
34025,ITA,66D,2,2
34026,NDPS,20,1,1
34027,IPC,323,1,1
34027,IPC,325,2,2
34027,BNS,115,3,3
34028,IPC,323,1,1
34029,IPC,307,1,1
34030,IPC,420,1,1
34031,IPC,363,1,1
34032,IPC,323,1,1
34032,IPC,325,2,2
34033,IPC,420,1,1
34034,IPC,420,1,1
34035,IPC,420,1,1
34035,ITA,66D,2,2
34036,IPC,379,1,1
34037,IPC,379,1,1
34038,IPC,379,1,1
34039,IPC,420,1,1
34039,BNS,318,2,2
34040,IPC,379,1,1
34040,BNS,303,2,2
34041,IPC,379,1,1
34042,ITA,66C,1,1
34042,ITA,66D,2,2
34043,IPC,498A,1,1
34044,IPC,420,1,1
34045,IPC,498A,1,1
34046,IPC,379,1,1
34047,IPC,379,1,1
34047,BNS,303,2,2
34048,IPC,379,1,1
34049,IPC,323,1,1
34050,IPC,420,1,1
34050,ITA,66D,2,2
34050,BNS,318,3,3
34051,IPC,420,1,1
34052,IPC,420,1,1
34052,ITA,66D,2,2
34053,IPC,379,1,1
34054,IPC,354,1,1
34055,IPC,323,1,1
34056,IPC,379,1,1
34057,IPC,379,1,1
34058,IPC,307,1,1
34058,BNS,109,2,2
34059,IPC,420,1,1
34059,ITA,66D,2,2
34059,BNS,318,3,3
34060,IPC,406,1,1
34061,IPC,379,1,1
34061,BNS,303,2,2
34062,IPC,379,1,1
34063,IPC,323,1,1
34064,IPC,420,1,1
34065,IPC,392,1,1
34066,IPC,379,1,1
34066,BNS,303,2,2
34067,IPC,498A,1,1
34068,IPC,379,1,1
34069,IPC,379,1,1
34069,IPC,392,2,2
34070,IPC,323,1,1
34070,IPC,325,2,2
34070,BNS,115,3,3
34071,KPA,110,1,1
34072,IPC,323,1,1
34072,IPC,325,2,2
34072,BNS,115,3,3
34073,IPC,457,1,1
34074,IPC,323,1,1
34074,IPC,325,2,2
34074,BNS,115,3,3
34075,IPC,323,1,1
34075,BNS,115,2,2
34076,IPC,323,1,1
34077,IPC,363,1,1
34078,IPC,420,1,1
34079,ITA,67,1,1
34079,ITA,66D,2,2
34080,IPC,392,1,1
34081,IPC,379,1,1
34082,IPC,457,1,1
34082,IPC,380,2,2
34083,IPC,392,1,1
34084,IPC,392,1,1
34085,IPC,420,1,1
34086,IPC,379,1,1
34086,BNS,303,2,2
34087,IPC,363,1,1
34088,IPC,420,1,1
34088,ITA,66D,2,2
34088,BNS,318,3,3
34089,ITA,67,1,1
34090,IPC,498A,1,1
34091,IPC,323,1,1
34091,IPC,325,2,2
34092,IPC,457,1,1
34092,IPC,380,2,2
34093,IPC,498A,1,1
34094,IPC,379,1,1
34094,IPC,392,2,2
34095,IPC,379,1,1
34095,BNS,303,2,2
34096,IPC,420,1,1
34097,ITA,66C,1,1
34097,ITA,66D,2,2
34098,IPC,323,1,1
34098,BNS,115,2,2
34099,IPC,420,1,1
34099,ITA,66D,2,2
34100,ITA,66C,1,1
34101,IPC,392,1,1
34101,BNS,309,2,2
34102,IPC,379,1,1
34102,BNS,303,2,2
34103,IPC,363,1,1
34104,IPC,302,1,1
34105,IPC,420,1,1
34105,BNS,318,2,2
34106,IPC,379,1,1
34106,BNS,303,2,2
34107,IPC,379,1,1
34108,IPC,420,1,1
34109,KPA,110,1,1
34110,IPC,457,1,1
34110,IPC,380,2,2
34111,IPC,323,1,1
34112,IPC,379,1,1
34113,NDPS,20,1,1
34114,IPC,363,1,1
34115,IPC,379,1,1
34115,BNS,303,2,2
34116,IPC,420,1,1
34117,IPC,354,1,1
34118,IPC,392,1,1
34118,BNS,309,2,2
34119,IPC,420,1,1
34119,ITA,66D,2,2
34119,BNS,318,3,3
34120,IPC,457,1,1
34121,IPC,420,1,1
34121,ITA,66D,2,2
34122,IPC,354,1,1
34123,IPC,354,1,1
34123,ITA,67,2,2
34124,IPC,392,1,1
34125,IPC,457,1,1
34125,IPC,380,2,2
34126,IPC,420,1,1
34127,IPC,465,1,1
34128,IPC,323,1,1
34129,IPC,379,1,1
34129,BNS,303,2,2
34130,IPC,420,1,1
34130,ITA,66D,2,2
34130,BNS,318,3,3
34131,NDPS,22,1,1
34132,IPC,420,1,1
34133,IPC,392,1,1
34134,IPC,323,1,1
34135,IPC,323,1,1
34136,IPC,420,1,1
34136,ITA,66D,2,2
34136,BNS,318,3,3
34137,IPC,379,1,1
34138,MVA,279,1,1
34139,MVA,185,1,1
34140,IPC,363,1,1
34141,IPC,323,1,1
34142,IPC,354,1,1
34143,IPC,498A,1,1
34144,MVA,279,1,1
34145,IPC,379,1,1
34146,NDPS,20,1,1
34147,IPC,307,1,1
34148,IPC,323,1,1
34148,IPC,325,2,2
34149,IPC,420,1,1
34150,IPC,498A,1,1
34151,IPC,379,1,1
34151,BNS,303,2,2
34152,IPC,457,1,1
34152,IPC,380,2,2
34153,MVA,279,1,1
34154,IPC,457,1,1
34154,IPC,380,2,2
34155,IPC,379,1,1
34156,IPC,354,1,1
34157,IPC,379,1,1
34158,IPC,457,1,1
34158,IPC,380,2,2
34159,IPC,379,1,1
34160,ITA,67,1,1
34160,ITA,66D,2,2
34161,IPC,379,1,1
34162,MVA,279,1,1
34163,IPC,379,1,1
34164,IPC,307,1,1
34165,IPC,379,1,1
34166,IPC,363,1,1
34167,IPC,379,1,1
34167,BNS,303,2,2
34168,KPA,110,1,1
34169,IPC,379,1,1
34170,IPC,379,1,1
34170,BNS,303,2,2
34171,IPC,379,1,1
34172,IPC,379,1,1
34173,IPC,323,1,1
34174,IPC,379,1,1
34175,IPC,379,1,1
34175,BNS,303,2,2
34176,IPC,457,1,1
34177,NDPS,20,1,1
34178,IPC,457,1,1
34179,IPC,406,1,1
34180,IPC,379,1,1
34180,BNS,303,2,2
34181,IPC,420,1,1
34181,ITA,66D,2,2
34182,IPC,379,1,1
34182,BNS,303,2,2
34183,IPC,392,1,1
34184,IPC,379,1,1
34185,IPC,379,1,1
34186,IPC,379,1,1
34187,IPC,354,1,1
34188,IPC,465,1,1
34189,IPC,379,1,1
34190,IPC,363,1,1
34191,IPC,420,1,1
34191,ITA,66D,2,2
34192,IPC,498A,1,1
34193,IPC,420,1,1
34194,ITA,66C,1,1
34195,IPC,379,1,1
34196,ITA,67,1,1
34196,ITA,66D,2,2
34197,ITA,67,1,1
34198,IPC,323,1,1
34198,IPC,325,2,2
34198,BNS,115,3,3
34199,IPC,379,1,1
34199,BNS,303,2,2
34200,IPC,379,1,1
34201,IPC,379,1,1
34201,BNS,303,2,2
34202,IPC,392,1,1
34203,IPC,498A,1,1
34204,IPC,379,1,1
34204,IPC,392,2,2
34205,IPC,323,1,1
34205,IPC,325,2,2
34205,BNS,115,3,3
34206,IPC,498A,1,1
34207,IPC,457,1,1
34207,IPC,380,2,2
34208,IPC,379,1,1
34208,BNS,303,2,2
34209,IPC,323,1,1
34210,IPC,465,1,1
34211,NDPS,22,1,1
34212,IPC,392,1,1
34212,BNS,309,2,2
34213,IPC,420,1,1
34213,ITA,66D,2,2
34213,BNS,318,3,3
34214,IPC,420,1,1
34214,BNS,318,2,2
34215,IPC,323,1,1
34215,IPC,325,2,2
34215,BNS,115,3,3
34216,MVA,279,1,1
34217,IPC,379,1,1
34217,BNS,303,2,2
34218,IPC,379,1,1
34218,BNS,303,2,2
34219,IPC,323,1,1
34219,IPC,325,2,2
34219,BNS,115,3,3
34220,IPC,379,1,1
34221,IPC,363,1,1
34222,IPC,379,1,1
34222,IPC,392,2,2
34223,IPC,420,1,1
34223,BNS,318,2,2
34224,IPC,498A,1,1
34225,IPC,420,1,1
34226,ITA,66C,1,1
34227,IPC,363,1,1
34228,IPC,323,1,1
34228,IPC,325,2,2
34229,IPC,379,1,1
34230,IPC,420,1,1
34230,ITA,66D,2,2
34230,BNS,318,3,3
34231,IPC,420,1,1
34231,BNS,318,2,2
34232,IPC,379,1,1
34232,BNS,303,2,2
34233,IPC,392,1,1
34233,BNS,309,2,2
34234,MVA,185,1,1
34235,IPC,457,1,1
34235,IPC,380,2,2
34236,NDPS,22,1,1
34237,IPC,457,1,1
34238,IPC,379,1,1
34239,IPC,354,1,1
34240,IPC,420,1,1
34241,IPC,302,1,1
34241,BNS,103,2,2
34242,IPC,406,1,1
34243,ITA,67,1,1
34243,ITA,66D,2,2
34244,MVA,279,1,1
34245,IPC,420,1,1
34245,ITA,66D,2,2
34245,BNS,318,3,3
34246,IPC,379,1,1
34247,IPC,420,1,1
34247,ITA,66D,2,2
34247,BNS,318,3,3
34248,IPC,498A,1,1
34249,IPC,323,1,1
34249,IPC,325,2,2
34249,BNS,115,3,3
34250,IPC,379,1,1
34251,IPC,420,1,1
34251,ITA,66D,2,2
34251,BNS,318,3,3
34252,IPC,406,1,1
34253,IPC,379,1,1
34254,IPC,420,1,1
34254,ITA,66D,2,2
34255,IPC,363,1,1
34256,IPC,420,1,1
34257,IPC,307,1,1
34258,ITA,66C,1,1
34258,ITA,66D,2,2
34259,IPC,379,1,1
34260,IPC,354,1,1
34261,IPC,379,1,1
34261,BNS,303,2,2
34262,IPC,379,1,1
34263,IPC,379,1,1
34264,IPC,379,1,1
34265,MVA,185,1,1
34266,IPC,379,1,1
34267,IPC,465,1,1
34268,IPC,420,1,1
34268,ITA,66D,2,2
34268,BNS,318,3,3
34269,IPC,379,1,1
34270,IPC,457,1,1
34270,IPC,380,2,2
34271,IPC,323,1,1
34271,BNS,115,2,2
34272,IPC,379,1,1
34272,IPC,392,2,2
34273,IPC,420,1,1
34273,BNS,318,2,2
34274,MVA,279,1,1
34275,IPC,379,1,1
34275,BNS,303,2,2
34276,IPC,420,1,1
34277,ITA,66C,1,1
34278,NDPS,20,1,1
34279,IPC,457,1,1
34280,IPC,379,1,1
34281,NDPS,22,1,1
34282,ITA,67,1,1
34282,ITA,66D,2,2
34283,IPC,420,1,1
34283,BNS,318,2,2
34284,IPC,323,1,1
34284,IPC,325,2,2
34285,IPC,420,1,1
34286,IPC,379,1,1
34287,NDPS,20,1,1
34288,IPC,379,1,1
34289,IPC,379,1,1
34290,IPC,379,1,1
34291,IPC,379,1,1
34291,BNS,303,2,2
34292,IPC,392,1,1
34292,BNS,309,2,2
34293,IPC,395,1,1
34293,BNS,310,2,2
34294,IPC,392,1,1
34294,BNS,309,2,2
34295,KPA,110,1,1
34296,IPC,392,1,1
34296,BNS,309,2,2
34297,IPC,457,1,1
34297,IPC,380,2,2
34298,IPC,379,1,1
34298,BNS,303,2,2
34299,IPC,379,1,1
34300,IPC,354,1,1
34301,IPC,379,1,1
34301,IPC,392,2,2
34302,IPC,379,1,1
34302,BNS,303,2,2
34303,IPC,379,1,1
34303,BNS,303,2,2
34304,IPC,363,1,1
34305,IPC,420,1,1
34306,IPC,392,1,1
34306,BNS,309,2,2
34307,IPC,457,1,1
34307,IPC,380,2,2
34308,IPC,379,1,1
34308,BNS,303,2,2
34309,MVA,279,1,1
34310,MVA,279,1,1
34311,IPC,420,1,1
34311,BNS,318,2,2
34312,MVA,279,1,1
34313,IPC,379,1,1
34314,IPC,457,1,1
34315,IPC,323,1,1
34315,IPC,325,2,2
34316,IPC,420,1,1
34316,BNS,318,2,2
34317,IPC,379,1,1
34317,BNS,303,2,2
34318,IPC,354,1,1
34319,IPC,420,1,1
34320,NDPS,20,1,1
34321,IPC,302,1,1
34322,IPC,379,1,1
34323,IPC,379,1,1
34323,BNS,303,2,2
34324,IPC,323,1,1
34324,BNS,115,2,2
34325,IPC,420,1,1
34325,ITA,66D,2,2
34325,BNS,318,3,3
34326,IPC,323,1,1
34327,KPA,110,1,1
34328,IPC,420,1,1
34328,BNS,318,2,2
34329,IPC,395,1,1
34330,IPC,457,1,1
34331,IPC,323,1,1
34331,IPC,325,2,2
34331,BNS,115,3,3
34332,ITA,67,1,1
34333,IPC,379,1,1
34333,BNS,303,2,2
34334,IPC,457,1,1
34335,NDPS,22,1,1
34336,IPC,406,1,1
34337,IPC,379,1,1
34337,IPC,392,2,2
34338,IPC,457,1,1
34338,IPC,380,2,2
34339,IPC,379,1,1
34339,BNS,303,2,2
34340,IPC,354,1,1
34340,ITA,67,2,2
34341,IPC,379,1,1
34342,IPC,379,1,1
34342,BNS,303,2,2
34343,MVA,279,1,1
34344,IPC,457,1,1
34344,IPC,380,2,2
34345,IPC,392,1,1
34346,IPC,323,1,1
34347,IPC,323,1,1
